3	9.551490297e-01
4	1.096735014e+00
5	1.174605124e+00
6	1.225741111e+00
7	1.262368344e+00
8	1.290061550e+00
9	1.311808788e+00
10	1.329377209e+00
11	1.343886353e+00
12	1.356083232e+00
13	1.366487006e+00
14	1.375470545e+00
15	1.383309035e+00
16	1.390210255e+00
17	1.396334183e+00
