3	-9.762459021e-01
4	-1.043529936e+00
5	-1.094819177e+00
6	-1.121546767e+00
7	-1.174469196e+00
8	-1.211922384e+00
9	-1.206888221e+00
10	-1.182297465e+00
11	-1.213685823e+00
12	-1.149449608e+00
13	-1.174555156e+00
14	-1.265622767e+00
15	-1.173702862e+00
16	-1.245723379e+00
17	-1.210465209e+00
