5	-1.009223004e+00
6	-1.163325359e+00
7	-1.264136591e+00
8	-1.256918646e+00
9	-1.196253246e+00
10	-1.416420210e+00
11	-1.266277626e+00
12	-1.464532490e+00
13	-1.382015088e+00
14	-1.453477046e+00
15	-1.296065788e+00
