3	-1.086663703e+00
4	-1.209892647e+00
5	-1.269066876e+00
6	-1.311572604e+00
7	-1.367524642e+00
8	-1.330345703e+00
9	-1.355645553e+00
10	-1.364620005e+00
11	-1.395868734e+00
12	-1.477031870e+00
13	-1.477581608e+00
14	-1.432375660e+00
15	-1.616617092e+00
16	-1.393483183e+00
17	-1.350562897e+00
