logN	int1	int2	seed=553703030
2	2.689241605e+00	5.538800656e+00
3	2.694278577e+00	5.614333137e+00
4	2.697165488e+00	5.639028483e+00
5	2.687864014e+00	5.650706004e+00
6	2.688291569e+00	5.645301353e+00
7	2.689526790e+00	5.643686899e+00
8	2.689539570e+00	5.643999570e+00
