lambda	class
7.507600000e-01	2
7.508000000e-01	2
7.508400000e-01	2
7.508800000e-01	2
7.509200000e-01	2
7.509600000e-01	2
7.510000000e-01	2
7.510400000e-01	2
7.510800000e-01	2
7.511200000e-01	2
7.511600000e-01	2
7.512000000e-01	2
7.512400000e-01	2
7.512800000e-01	2
7.513200000e-01	2
7.513600000e-01	2
7.514000000e-01	2
7.514400000e-01	2
7.514800000e-01	2
7.515200000e-01	2
7.515600000e-01	2
7.516000000e-01	2
7.516400000e-01	2
7.516800000e-01	2
7.517200000e-01	2
7.517600000e-01	2
7.518000000e-01	2
7.518400000e-01	2
7.518800000e-01	2
7.519200000e-01	2
7.519600000e-01	2
7.520000000e-01	2
7.520400000e-01	2
7.520800000e-01	2
7.521200000e-01	2
7.521600000e-01	2
7.522000000e-01	2
7.522400000e-01	2
7.522800000e-01	2
7.523200000e-01	2
7.523600000e-01	2
7.524000000e-01	2
7.524400000e-01	2
7.524800000e-01	2
7.525200000e-01	2
7.525600000e-01	2
7.526000000e-01	2
7.526400000e-01	2
7.526800000e-01	2
7.527200000e-01	2
7.527600000e-01	2
7.528000000e-01	2
7.528400000e-01	2
7.528800000e-01	2
7.529200000e-01	2
7.529600000e-01	2
7.530000000e-01	2
7.530400000e-01	2
7.530800000e-01	2
7.531200000e-01	2
7.531600000e-01	2
7.532000000e-01	2
7.532400000e-01	2
7.532800000e-01	2
7.533200000e-01	2
7.533600000e-01	2
7.534000000e-01	2
7.534400000e-01	2
7.534800000e-01	2
7.535200000e-01	2
7.535600000e-01	2
7.536000000e-01	2
7.536400000e-01	2
7.536800000e-01	2
7.537200000e-01	2
7.537600000e-01	2
7.538000000e-01	2
7.538400000e-01	2
7.538800000e-01	2
7.539200000e-01	2
7.539600000e-01	2
7.540000000e-01	2
7.540400000e-01	2
7.540800000e-01	2
7.541200000e-01	2
7.541600000e-01	2
7.542000000e-01	2
7.542400000e-01	2
7.542800000e-01	2
7.543200000e-01	2
7.543600000e-01	2
7.544000000e-01	2
7.544400000e-01	2
7.544800000e-01	2
7.545200000e-01	2
7.545600000e-01	2
7.546000000e-01	2
7.546400000e-01	2
7.546800000e-01	2
7.547200000e-01	2
7.547600000e-01	2
7.548000000e-01	2
7.548400000e-01	2
7.548800000e-01	2
7.549200000e-01	2
7.549600000e-01	2
7.550000000e-01	2
7.550400000e-01	2
7.550800000e-01	2
7.551200000e-01	2
7.551600000e-01	2
7.552000000e-01	2
7.552400000e-01	2
7.552800000e-01	2
7.553200000e-01	2
7.553600000e-01	2
7.554000000e-01	2
7.554400000e-01	2
7.554800000e-01	2
7.555200000e-01	2
7.555600000e-01	2
7.556000000e-01	2
7.556400000e-01	2
7.556800000e-01	2
7.557200000e-01	2
7.557600000e-01	2
7.558000000e-01	2
7.558400000e-01	2
7.558800000e-01	2
7.559200000e-01	2
7.559600000e-01	2
7.560000000e-01	2
7.560400000e-01	2
7.560800000e-01	2
7.561200000e-01	2
7.561600000e-01	2
7.562000000e-01	2
7.562400000e-01	2
7.562800000e-01	2
7.563200000e-01	2
7.563600000e-01	2
7.564000000e-01	2
7.564400000e-01	2
7.564800000e-01	2
7.565200000e-01	2
7.565600000e-01	2
7.566000000e-01	2
7.566400000e-01	2
7.566800000e-01	2
7.567200000e-01	2
7.567600000e-01	2
7.568000000e-01	2
7.568400000e-01	2
7.568800000e-01	2
7.569200000e-01	2
7.569600000e-01	2
7.570000000e-01	2
7.570400000e-01	2
7.570800000e-01	2
7.571200000e-01	2
7.571600000e-01	2
7.572000000e-01	2
7.572400000e-01	2
7.572800000e-01	2
7.573200000e-01	2
7.573600000e-01	2
7.574000000e-01	2
7.574400000e-01	2
7.574800000e-01	2
7.575200000e-01	2
7.575600000e-01	2
7.576000000e-01	2
7.576400000e-01	2
7.576800000e-01	2
7.577200000e-01	2
7.577600000e-01	2
7.578000000e-01	2
7.578400000e-01	2
7.578800000e-01	2
7.579200000e-01	2
7.579600000e-01	2
7.580000000e-01	2
7.580400000e-01	2
7.580800000e-01	2
7.581200000e-01	2
7.581600000e-01	2
7.582000000e-01	2
7.582400000e-01	2
7.582800000e-01	2
7.583200000e-01	2
7.583600000e-01	2
7.584000000e-01	2
7.584400000e-01	2
7.584800000e-01	2
7.585200000e-01	2
7.585600000e-01	2
7.586000000e-01	2
7.586400000e-01	2
7.586800000e-01	2
7.587200000e-01	2
7.587600000e-01	2
7.588000000e-01	2
7.588400000e-01	2
7.588800000e-01	2
7.589200000e-01	2
7.589600000e-01	2
7.590000000e-01	2
7.590400000e-01	2
7.590800000e-01	2
7.591200000e-01	2
7.591600000e-01	2
7.592000000e-01	2
7.592400000e-01	2
7.592800000e-01	2
7.593200000e-01	2
7.593600000e-01	2
7.594000000e-01	2
7.594400000e-01	2
7.594800000e-01	2
7.595200000e-01	2
7.595600000e-01	2
7.596000000e-01	2
7.596400000e-01	2
7.596800000e-01	2
7.597200000e-01	2
7.597600000e-01	2
7.598000000e-01	2
7.598400000e-01	2
7.598800000e-01	2
7.599200000e-01	2
7.599600000e-01	2
7.600000000e-01	2
7.600400000e-01	2
7.600800000e-01	2
7.601200000e-01	2
7.601600000e-01	2
7.602000000e-01	2
7.602400000e-01	2
7.602800000e-01	2
7.603200000e-01	2
7.603600000e-01	2
7.604000000e-01	2
7.604400000e-01	2
7.604800000e-01	2
7.605200000e-01	2
7.605600000e-01	2
7.606000000e-01	2
7.606400000e-01	2
7.606800000e-01	2
7.607200000e-01	2
7.607600000e-01	2
7.608000000e-01	2
7.608400000e-01	2
7.608800000e-01	2
7.609200000e-01	2
7.609600000e-01	2
7.610000000e-01	2
7.610400000e-01	2
7.610800000e-01	2
7.611200000e-01	2
7.611600000e-01	2
7.612000000e-01	2
7.612400000e-01	2
7.612800000e-01	2
7.613200000e-01	2
7.613600000e-01	2
7.614000000e-01	2
7.614400000e-01	2
7.614800000e-01	2
7.615200000e-01	2
7.615600000e-01	2
7.616000000e-01	2
7.616400000e-01	2
7.616800000e-01	2
7.617200000e-01	2
7.617600000e-01	2
7.618000000e-01	2
7.618400000e-01	2
7.618800000e-01	2
7.619200000e-01	2
7.619600000e-01	2
7.620000000e-01	2
7.620400000e-01	2
7.620800000e-01	2
7.621200000e-01	2
7.621600000e-01	2
7.622000000e-01	2
7.622400000e-01	2
7.622800000e-01	2
7.623200000e-01	2
7.623600000e-01	2
7.624000000e-01	2
7.624400000e-01	2
7.624800000e-01	2
7.625200000e-01	2
7.625600000e-01	2
7.626000000e-01	2
7.626400000e-01	2
7.626800000e-01	2
7.627200000e-01	2
7.627600000e-01	2
7.628000000e-01	2
7.628400000e-01	2
7.628800000e-01	2
7.629200000e-01	2
7.629600000e-01	2
7.630000000e-01	2
7.630400000e-01	2
7.630800000e-01	2
7.631200000e-01	2
7.631600000e-01	2
7.632000000e-01	2
7.632400000e-01	2
7.632800000e-01	2
7.633200000e-01	2
7.633600000e-01	2
7.634000000e-01	2
7.634400000e-01	2
7.634800000e-01	2
7.635200000e-01	2
7.635600000e-01	2
7.636000000e-01	2
7.636400000e-01	2
7.636800000e-01	2
7.637200000e-01	2
7.637600000e-01	2
7.638000000e-01	2
7.638400000e-01	2
7.638800000e-01	2
7.639200000e-01	2
7.639600000e-01	2
7.640000000e-01	2
7.640400000e-01	2
7.640800000e-01	2
7.641200000e-01	2
7.641600000e-01	2
7.642000000e-01	2
7.642400000e-01	2
7.642800000e-01	2
7.643200000e-01	2
7.643600000e-01	2
7.644000000e-01	2
7.644400000e-01	2
7.644800000e-01	2
7.645200000e-01	2
7.645600000e-01	2
7.646000000e-01	2
7.646400000e-01	2
7.646800000e-01	2
7.647200000e-01	2
7.647600000e-01	2
7.648000000e-01	2
7.648400000e-01	2
7.648800000e-01	2
7.649200000e-01	2
7.649600000e-01	2
7.650000000e-01	2
7.650400000e-01	2
7.650800000e-01	2
7.651200000e-01	2
7.651600000e-01	2
7.652000000e-01	2
7.652400000e-01	2
7.652800000e-01	2
7.653200000e-01	2
7.653600000e-01	2
7.654000000e-01	2
7.654400000e-01	2
7.654800000e-01	2
7.655200000e-01	2
7.655600000e-01	2
7.656000000e-01	2
7.656400000e-01	2
7.656800000e-01	2
7.657200000e-01	2
7.657600000e-01	2
7.658000000e-01	2
7.658400000e-01	2
7.658800000e-01	2
7.659200000e-01	2
7.659600000e-01	2
7.660000000e-01	2
7.660400000e-01	2
7.660800000e-01	2
7.661200000e-01	2
7.661600000e-01	2
7.662000000e-01	2
7.662400000e-01	2
7.662800000e-01	2
7.663200000e-01	2
7.663600000e-01	2
7.664000000e-01	2
7.664400000e-01	2
7.664800000e-01	2
7.665200000e-01	2
7.665600000e-01	2
7.666000000e-01	2
7.666400000e-01	2
7.666800000e-01	2
7.667200000e-01	2
7.667600000e-01	2
7.668000000e-01	2
7.668400000e-01	2
7.668800000e-01	2
7.669200000e-01	2
7.669600000e-01	2
7.670000000e-01	2
7.670400000e-01	2
7.670800000e-01	2
7.671200000e-01	2
7.671600000e-01	2
7.672000000e-01	2
7.672400000e-01	2
7.672800000e-01	2
7.673200000e-01	2
7.673600000e-01	2
7.674000000e-01	2
7.674400000e-01	2
7.674800000e-01	2
7.675200000e-01	2
7.675600000e-01	2
7.676000000e-01	2
7.676400000e-01	2
7.676800000e-01	2
7.677200000e-01	2
7.677600000e-01	2
7.678000000e-01	2
7.678400000e-01	2
7.678800000e-01	2
7.679200000e-01	2
7.679600000e-01	2
7.680000000e-01	2
7.680400000e-01	2
7.680800000e-01	2
7.681200000e-01	2
7.681600000e-01	2
7.682000000e-01	2
7.682400000e-01	2
7.682800000e-01	2
7.683200000e-01	2
7.683600000e-01	2
7.684000000e-01	2
7.684400000e-01	2
7.684800000e-01	2
7.685200000e-01	2
7.685600000e-01	2
7.686000000e-01	2
7.686400000e-01	2
7.686800000e-01	2
7.687200000e-01	2
7.687600000e-01	2
7.688000000e-01	2
7.688400000e-01	2
7.688800000e-01	2
7.689200000e-01	2
7.689600000e-01	2
7.690000000e-01	2
7.690400000e-01	2
7.690800000e-01	2
7.691200000e-01	2
7.691600000e-01	2
7.692000000e-01	2
7.692400000e-01	2
7.692800000e-01	2
7.693200000e-01	2
7.693600000e-01	2
7.694000000e-01	2
7.694400000e-01	2
7.694800000e-01	2
7.695200000e-01	2
7.695600000e-01	2
7.696000000e-01	2
7.696400000e-01	2
7.696800000e-01	2
7.697200000e-01	2
7.697600000e-01	2
7.698000000e-01	2
7.698400000e-01	2
7.698800000e-01	2
7.699200000e-01	2
7.699600000e-01	2
7.700000000e-01	2
7.700400000e-01	2
7.700800000e-01	2
7.701200000e-01	2
7.701600000e-01	2
7.702000000e-01	2
7.702400000e-01	2
7.702800000e-01	2
7.703200000e-01	2
7.703600000e-01	2
7.704000000e-01	2
7.704400000e-01	2
7.704800000e-01	2
7.705200000e-01	2
7.705600000e-01	2
7.706000000e-01	2
7.706400000e-01	2
7.706800000e-01	2
7.707200000e-01	2
7.707600000e-01	2
7.708000000e-01	2
7.708400000e-01	2
7.708800000e-01	2
7.709200000e-01	2
7.709600000e-01	2
7.710000000e-01	2
7.710400000e-01	2
7.710800000e-01	2
7.711200000e-01	2
7.711600000e-01	2
7.712000000e-01	2
7.712400000e-01	2
7.712800000e-01	2
7.713200000e-01	2
7.713600000e-01	2
7.714000000e-01	2
7.714400000e-01	2
7.714800000e-01	2
7.715200000e-01	2
7.715600000e-01	2
7.716000000e-01	2
7.716400000e-01	2
7.716800000e-01	2
7.717200000e-01	2
7.717600000e-01	2
7.718000000e-01	2
7.718400000e-01	2
7.718800000e-01	2
7.719200000e-01	2
7.719600000e-01	2
7.720000000e-01	2
7.720400000e-01	2
7.720800000e-01	2
7.721200000e-01	2
7.721600000e-01	2
7.722000000e-01	2
7.722400000e-01	2
7.722800000e-01	2
7.723200000e-01	2
7.723600000e-01	2
7.724000000e-01	2
7.724400000e-01	2
7.724800000e-01	2
7.725200000e-01	2
7.725600000e-01	2
7.726000000e-01	2
7.726400000e-01	2
7.726800000e-01	2
7.727200000e-01	2
7.727600000e-01	2
7.728000000e-01	2
7.728400000e-01	2
7.728800000e-01	2
7.729200000e-01	2
7.729600000e-01	2
7.730000000e-01	2
7.730400000e-01	2
7.730800000e-01	2
7.731200000e-01	2
7.731600000e-01	2
7.732000000e-01	2
7.732400000e-01	2
7.732800000e-01	2
7.733200000e-01	2
7.733600000e-01	2
7.734000000e-01	2
7.734400000e-01	2
7.734800000e-01	2
7.735200000e-01	2
7.735600000e-01	2
7.736000000e-01	2
7.736400000e-01	2
7.736800000e-01	2
7.737200000e-01	2
7.737600000e-01	2
7.738000000e-01	2
7.738400000e-01	2
7.738800000e-01	2
7.739200000e-01	2
7.739600000e-01	2
7.740000000e-01	2
7.740400000e-01	2
7.740800000e-01	2
7.741200000e-01	2
7.741600000e-01	2
7.742000000e-01	2
7.742400000e-01	2
7.742800000e-01	2
7.743200000e-01	2
7.743600000e-01	2
7.744000000e-01	2
7.744400000e-01	2
7.744800000e-01	2
7.745200000e-01	2
7.745600000e-01	2
7.746000000e-01	2
7.746400000e-01	2
7.746800000e-01	2
7.747200000e-01	2
7.747600000e-01	2
7.748000000e-01	2
7.748400000e-01	2
7.748800000e-01	2
7.749200000e-01	2
7.749600000e-01	2
7.750000000e-01	2
7.750400000e-01	2
7.750800000e-01	2
7.751200000e-01	2
7.751600000e-01	2
7.752000000e-01	2
7.752400000e-01	2
7.752800000e-01	2
7.753200000e-01	2
7.753600000e-01	2
7.754000000e-01	2
7.754400000e-01	2
7.754800000e-01	2
7.755200000e-01	2
7.755600000e-01	2
7.756000000e-01	2
7.756400000e-01	2
7.756800000e-01	2
7.757200000e-01	2
7.757600000e-01	2
7.758000000e-01	2
7.758400000e-01	2
7.758800000e-01	2
7.759200000e-01	2
7.759600000e-01	2
7.760000000e-01	2
7.760400000e-01	2
7.760800000e-01	2
7.761200000e-01	2
7.761600000e-01	2
7.762000000e-01	2
7.762400000e-01	2
7.762800000e-01	2
7.763200000e-01	2
7.763600000e-01	2
7.764000000e-01	2
7.764400000e-01	2
7.764800000e-01	2
7.765200000e-01	2
7.765600000e-01	2
7.766000000e-01	2
7.766400000e-01	2
7.766800000e-01	2
7.767200000e-01	2
7.767600000e-01	2
7.768000000e-01	2
7.768400000e-01	2
7.768800000e-01	2
7.769200000e-01	2
7.769600000e-01	2
7.770000000e-01	2
7.770400000e-01	2
7.770800000e-01	2
7.771200000e-01	2
7.771600000e-01	2
7.772000000e-01	2
7.772400000e-01	2
7.772800000e-01	2
7.773200000e-01	2
7.773600000e-01	2
7.774000000e-01	2
7.774400000e-01	2
7.774800000e-01	2
7.775200000e-01	2
7.775600000e-01	2
7.776000000e-01	2
7.776400000e-01	2
7.776800000e-01	2
7.777200000e-01	2
7.777600000e-01	2
7.778000000e-01	2
7.778400000e-01	2
7.778800000e-01	2
7.779200000e-01	2
7.779600000e-01	2
7.780000000e-01	2
7.780400000e-01	2
7.780800000e-01	2
7.781200000e-01	2
7.781600000e-01	2
7.782000000e-01	2
7.782400000e-01	2
7.782800000e-01	2
7.783200000e-01	2
7.783600000e-01	2
7.784000000e-01	2
7.784400000e-01	2
7.784800000e-01	2
7.785200000e-01	2
7.785600000e-01	2
7.786000000e-01	2
7.786400000e-01	2
7.786800000e-01	2
7.787200000e-01	2
7.787600000e-01	2
7.788000000e-01	2
7.788400000e-01	2
7.788800000e-01	2
7.789200000e-01	2
7.789600000e-01	2
7.790000000e-01	2
7.790400000e-01	2
7.790800000e-01	2
7.791200000e-01	2
7.791600000e-01	2
7.792000000e-01	2
7.792400000e-01	2
7.792800000e-01	2
7.793200000e-01	2
7.793600000e-01	2
7.794000000e-01	2
7.794400000e-01	2
7.794800000e-01	2
7.795200000e-01	2
7.795600000e-01	2
7.796000000e-01	2
7.796400000e-01	2
7.796800000e-01	2
7.797200000e-01	2
7.797600000e-01	2
7.798000000e-01	2
7.798400000e-01	2
7.798800000e-01	2
7.799200000e-01	2
7.799600000e-01	2
7.800000000e-01	2
7.800400000e-01	2
7.800800000e-01	2
7.801200000e-01	2
7.801600000e-01	2
7.802000000e-01	2
7.802400000e-01	2
7.802800000e-01	2
7.803200000e-01	2
7.803600000e-01	2
7.804000000e-01	2
7.804400000e-01	2
7.804800000e-01	2
7.805200000e-01	2
7.805600000e-01	2
7.806000000e-01	2
7.806400000e-01	2
7.806800000e-01	2
7.807200000e-01	2
7.807600000e-01	2
7.808000000e-01	2
7.808400000e-01	2
7.808800000e-01	2
7.809200000e-01	2
7.809600000e-01	2
7.810000000e-01	2
7.810400000e-01	2
7.810800000e-01	2
7.811200000e-01	2
7.811600000e-01	2
7.812000000e-01	2
7.812400000e-01	2
7.812800000e-01	2
7.813200000e-01	2
7.813600000e-01	2
7.814000000e-01	2
7.814400000e-01	2
7.814800000e-01	2
7.815200000e-01	2
7.815600000e-01	2
7.816000000e-01	2
7.816400000e-01	2
7.816800000e-01	2
7.817200000e-01	2
7.817600000e-01	2
7.818000000e-01	2
7.818400000e-01	2
7.818800000e-01	2
7.819200000e-01	2
7.819600000e-01	2
7.820000000e-01	2
7.820400000e-01	2
7.820800000e-01	2
7.821200000e-01	2
7.821600000e-01	2
7.822000000e-01	2
7.822400000e-01	2
7.822800000e-01	2
7.823200000e-01	2
7.823600000e-01	2
7.824000000e-01	2
7.824400000e-01	2
7.824800000e-01	2
7.825200000e-01	2
7.825600000e-01	2
7.826000000e-01	2
7.826400000e-01	2
7.826800000e-01	2
7.827200000e-01	2
7.827600000e-01	2
7.828000000e-01	2
7.828400000e-01	2
7.828800000e-01	2
7.829200000e-01	2
7.829600000e-01	2
7.830000000e-01	2
7.830400000e-01	2
7.830800000e-01	2
7.831200000e-01	2
7.831600000e-01	2
7.832000000e-01	2
7.832400000e-01	2
7.832800000e-01	2
7.833200000e-01	2
7.833600000e-01	2
7.834000000e-01	2
7.834400000e-01	2
7.834800000e-01	2
7.835200000e-01	2
7.835600000e-01	2
7.836000000e-01	2
7.836400000e-01	2
7.836800000e-01	2
7.837200000e-01	2
7.837600000e-01	2
7.838000000e-01	2
7.838400000e-01	2
7.838800000e-01	2
7.839200000e-01	2
7.839600000e-01	2
7.840000000e-01	2
7.840400000e-01	2
7.840800000e-01	2
7.841200000e-01	2
7.841600000e-01	2
7.842000000e-01	2
7.842400000e-01	2
7.842800000e-01	2
7.843200000e-01	2
7.843600000e-01	2
7.844000000e-01	2
7.844400000e-01	2
7.844800000e-01	2
7.845200000e-01	2
7.845600000e-01	2
7.846000000e-01	2
7.846400000e-01	2
7.846800000e-01	2
7.847200000e-01	2
7.847600000e-01	2
7.848000000e-01	2
7.848400000e-01	2
7.848800000e-01	2
7.849200000e-01	2
7.849600000e-01	2
7.850000000e-01	2
7.850400000e-01	2
7.850800000e-01	2
7.851200000e-01	2
7.851600000e-01	2
7.852000000e-01	2
7.852400000e-01	2
7.852800000e-01	2
7.853200000e-01	2
7.853600000e-01	2
7.854000000e-01	2
7.854400000e-01	2
7.854800000e-01	2
7.855200000e-01	2
7.855600000e-01	2
7.856000000e-01	2
7.856400000e-01	2
7.856800000e-01	2
7.857200000e-01	2
7.857600000e-01	2
7.858000000e-01	2
7.858400000e-01	2
7.858800000e-01	2
7.859200000e-01	2
7.859600000e-01	2
7.860000000e-01	2
7.860400000e-01	2
7.860800000e-01	2
7.861200000e-01	2
7.861600000e-01	2
7.862000000e-01	2
7.862400000e-01	2
7.862800000e-01	2
7.863200000e-01	2
7.863600000e-01	2
7.864000000e-01	2
7.864400000e-01	2
7.864800000e-01	2
7.865200000e-01	2
7.865600000e-01	2
7.866000000e-01	2
7.866400000e-01	2
7.866800000e-01	2
7.867200000e-01	2
7.867600000e-01	2
7.868000000e-01	2
7.868400000e-01	2
7.868800000e-01	2
7.869200000e-01	2
7.869600000e-01	2
7.870000000e-01	2
7.870400000e-01	2
7.870800000e-01	2
7.871200000e-01	2
7.871600000e-01	2
7.872000000e-01	2
7.872400000e-01	2
7.872800000e-01	2
7.873200000e-01	2
7.873600000e-01	2
7.874000000e-01	2
7.874400000e-01	2
7.874800000e-01	2
7.875200000e-01	2
7.875600000e-01	2
7.876000000e-01	2
7.876400000e-01	2
7.876800000e-01	2
7.877200000e-01	2
7.877600000e-01	2
7.878000000e-01	2
7.878400000e-01	2
7.878800000e-01	2
7.879200000e-01	2
7.879600000e-01	2
7.880000000e-01	2
7.880400000e-01	2
7.880800000e-01	2
7.881200000e-01	2
7.881600000e-01	2
7.882000000e-01	2
7.882400000e-01	2
7.882800000e-01	2
7.883200000e-01	2
7.883600000e-01	2
7.884000000e-01	2
7.884400000e-01	2
7.884800000e-01	2
7.885200000e-01	2
7.885600000e-01	2
7.886000000e-01	2
7.886400000e-01	2
7.886800000e-01	2
7.887200000e-01	2
7.887600000e-01	2
7.888000000e-01	2
7.888400000e-01	2
7.888800000e-01	2
7.889200000e-01	2
7.889600000e-01	2
7.890000000e-01	2
7.890400000e-01	2
7.890800000e-01	2
7.891200000e-01	2
7.891600000e-01	2
7.892000000e-01	2
7.892400000e-01	2
7.892800000e-01	2
7.893200000e-01	2
7.893600000e-01	2
7.894000000e-01	2
7.894400000e-01	2
7.894800000e-01	2
7.895200000e-01	2
7.895600000e-01	2
7.896000000e-01	2
7.896400000e-01	2
7.896800000e-01	2
7.897200000e-01	2
7.897600000e-01	2
7.898000000e-01	2
7.898400000e-01	2
7.898800000e-01	2
7.899200000e-01	2
7.899600000e-01	2
7.900000000e-01	2
7.900400000e-01	2
7.900800000e-01	2
7.901200000e-01	2
7.901600000e-01	2
7.902000000e-01	2
7.902400000e-01	2
7.902800000e-01	2
7.903200000e-01	2
7.903600000e-01	2
7.904000000e-01	2
7.904400000e-01	2
7.904800000e-01	2
7.905200000e-01	2
7.905600000e-01	2
7.906000000e-01	2
7.906400000e-01	2
7.906800000e-01	2
7.907200000e-01	2
7.907600000e-01	2
7.908000000e-01	2
7.908400000e-01	2
7.908800000e-01	2
7.909200000e-01	2
7.909600000e-01	2
7.910000000e-01	2
7.910400000e-01	2
7.910800000e-01	2
7.911200000e-01	2
7.911600000e-01	2
7.912000000e-01	2
7.912400000e-01	2
7.912800000e-01	2
7.913200000e-01	2
7.913600000e-01	2
7.914000000e-01	2
7.914400000e-01	2
7.914800000e-01	2
7.915200000e-01	2
7.915600000e-01	2
7.916000000e-01	2
7.916400000e-01	2
7.916800000e-01	2
7.917200000e-01	2
7.917600000e-01	2
7.918000000e-01	2
7.918400000e-01	2
7.918800000e-01	2
7.919200000e-01	2
7.919600000e-01	2
7.920000000e-01	2
7.920400000e-01	2
7.920800000e-01	2
7.921200000e-01	2
7.921600000e-01	2
7.922000000e-01	2
7.922400000e-01	2
7.922800000e-01	2
7.923200000e-01	2
7.923600000e-01	2
7.924000000e-01	2
7.924400000e-01	2
7.924800000e-01	2
7.925200000e-01	2
7.925600000e-01	2
7.926000000e-01	2
7.926400000e-01	2
7.926800000e-01	2
7.927200000e-01	2
7.927600000e-01	2
7.928000000e-01	2
7.928400000e-01	2
7.928800000e-01	2
7.929200000e-01	2
7.929600000e-01	2
7.930000000e-01	2
7.930400000e-01	2
7.930800000e-01	2
7.931200000e-01	2
7.931600000e-01	2
7.932000000e-01	2
7.932400000e-01	2
7.932800000e-01	2
7.933200000e-01	2
7.933600000e-01	2
7.934000000e-01	2
7.934400000e-01	2
7.934800000e-01	2
7.935200000e-01	2
7.935600000e-01	2
7.936000000e-01	2
7.936400000e-01	2
7.936800000e-01	2
7.937200000e-01	2
7.937600000e-01	2
7.938000000e-01	2
7.938400000e-01	2
7.938800000e-01	2
7.939200000e-01	2
7.939600000e-01	2
7.940000000e-01	2
7.940400000e-01	2
7.940800000e-01	2
7.941200000e-01	2
7.941600000e-01	2
7.942000000e-01	2
7.942400000e-01	2
7.942800000e-01	2
7.943200000e-01	2
7.943600000e-01	2
7.944000000e-01	2
7.944400000e-01	2
7.944800000e-01	2
7.945200000e-01	2
7.945600000e-01	2
7.946000000e-01	2
7.946400000e-01	2
7.946800000e-01	2
7.947200000e-01	2
7.947600000e-01	2
7.948000000e-01	2
7.948400000e-01	2
7.948800000e-01	2
7.949200000e-01	2
7.949600000e-01	2
7.950000000e-01	2
7.950400000e-01	2
7.950800000e-01	2
7.951200000e-01	2
7.951600000e-01	2
7.952000000e-01	2
7.952400000e-01	2
7.952800000e-01	2
7.953200000e-01	2
7.953600000e-01	2
7.954000000e-01	2
7.954400000e-01	2
7.954800000e-01	2
7.955200000e-01	2
7.955600000e-01	2
7.956000000e-01	2
7.956400000e-01	2
7.956800000e-01	2
7.957200000e-01	2
7.957600000e-01	2
7.958000000e-01	2
7.958400000e-01	2
7.958800000e-01	2
7.959200000e-01	2
7.959600000e-01	2
7.960000000e-01	2
7.960400000e-01	2
7.960800000e-01	2
7.961200000e-01	2
7.961600000e-01	2
7.962000000e-01	2
7.962400000e-01	2
7.962800000e-01	2
7.963200000e-01	2
7.963600000e-01	2
7.964000000e-01	2
7.964400000e-01	2
7.964800000e-01	2
7.965200000e-01	2
7.965600000e-01	2
7.966000000e-01	2
7.966400000e-01	2
7.966800000e-01	2
7.967200000e-01	2
7.967600000e-01	2
7.968000000e-01	2
7.968400000e-01	2
7.968800000e-01	2
7.969200000e-01	2
7.969600000e-01	2
7.970000000e-01	2
7.970400000e-01	2
7.970800000e-01	2
7.971200000e-01	2
7.971600000e-01	2
7.972000000e-01	2
7.972400000e-01	2
7.972800000e-01	2
7.973200000e-01	2
7.973600000e-01	2
7.974000000e-01	2
7.974400000e-01	2
7.974800000e-01	2
7.975200000e-01	2
7.975600000e-01	2
7.976000000e-01	2
7.976400000e-01	2
7.976800000e-01	2
7.977200000e-01	2
7.977600000e-01	2
7.978000000e-01	2
7.978400000e-01	2
7.978800000e-01	2
7.979200000e-01	2
7.979600000e-01	2
7.980000000e-01	2
7.980400000e-01	2
7.980800000e-01	2
7.981200000e-01	2
7.981600000e-01	2
7.982000000e-01	2
7.982400000e-01	2
7.982800000e-01	2
7.983200000e-01	2
7.983600000e-01	2
7.984000000e-01	2
7.984400000e-01	2
7.984800000e-01	2
7.985200000e-01	2
7.985600000e-01	2
7.986000000e-01	2
7.986400000e-01	2
7.986800000e-01	2
7.987200000e-01	2
7.987600000e-01	2
7.988000000e-01	2
7.988400000e-01	2
7.988800000e-01	2
7.989200000e-01	2
7.989600000e-01	2
7.990000000e-01	2
7.990400000e-01	2
7.990800000e-01	2
7.991200000e-01	2
7.991600000e-01	2
7.992000000e-01	2
7.992400000e-01	2
7.992800000e-01	2
7.993200000e-01	2
7.993600000e-01	2
7.994000000e-01	2
7.994400000e-01	2
7.994800000e-01	2
7.995200000e-01	2
7.995600000e-01	2
7.996000000e-01	2
7.996400000e-01	2
7.996800000e-01	2
7.997200000e-01	2
7.997600000e-01	2
7.998000000e-01	2
7.998400000e-01	2
7.998800000e-01	2
7.999200000e-01	2
7.999600000e-01	2
8.000000000e-01	2
8.000400000e-01	2
8.000800000e-01	2
8.001200000e-01	2
8.001600000e-01	2
8.002000000e-01	2
8.002400000e-01	2
8.002800000e-01	2
8.003200000e-01	2
8.003600000e-01	2
8.004000000e-01	2
8.004400000e-01	2
8.004800000e-01	2
8.005200000e-01	2
8.005600000e-01	2
8.006000000e-01	2
8.006400000e-01	2
8.006800000e-01	2
8.007200000e-01	2
8.007600000e-01	2
8.008000000e-01	2
8.008400000e-01	2
8.008800000e-01	2
8.009200000e-01	2
8.009600000e-01	2
8.010000000e-01	2
8.010400000e-01	2
8.010800000e-01	2
8.011200000e-01	2
8.011600000e-01	2
8.012000000e-01	2
8.012400000e-01	2
8.012800000e-01	2
8.013200000e-01	2
8.013600000e-01	2
8.014000000e-01	2
8.014400000e-01	2
8.014800000e-01	2
8.015200000e-01	2
8.015600000e-01	2
8.016000000e-01	2
