E=4.936000000e+00
x	y
-9.408000000e-01	1.849453699e-01
-9.406000000e-01	1.855629263e-01
-9.404000000e-01	1.861804095e-01
-9.402000000e-01	1.867978192e-01
-9.400000000e-01	1.874151551e-01
-9.398000000e-01	1.880324170e-01
-9.396000000e-01	1.886496046e-01
-9.394000000e-01	1.892667178e-01
-9.392000000e-01	1.898837562e-01
-9.390000000e-01	1.905007196e-01
-9.388000000e-01	1.911176079e-01
-9.386000000e-01	1.917344206e-01
-9.384000000e-01	1.923511576e-01
-9.382000000e-01	1.929678187e-01
-9.380000000e-01	1.935844036e-01
-9.378000000e-01	1.942009120e-01
-9.376000000e-01	1.948173437e-01
-9.374000000e-01	1.954336986e-01
-9.372000000e-01	1.960499762e-01
-9.370000000e-01	1.966661764e-01
-9.368000000e-01	1.972822990e-01
-9.366000000e-01	1.978983437e-01
-9.364000000e-01	1.985143102e-01
-9.362000000e-01	1.991301983e-01
-9.360000000e-01	1.997460078e-01
-9.358000000e-01	2.003617384e-01
-9.356000000e-01	2.009773899e-01
-9.354000000e-01	2.015929621e-01
-9.352000000e-01	2.022084546e-01
-9.350000000e-01	2.028238673e-01
-9.348000000e-01	2.034391999e-01
-9.346000000e-01	2.040544521e-01
-9.344000000e-01	2.046696238e-01
-9.342000000e-01	2.052847147e-01
-9.340000000e-01	2.058997245e-01
-9.338000000e-01	2.065146530e-01
-9.336000000e-01	2.071294999e-01
-9.334000000e-01	2.077442651e-01
-9.332000000e-01	2.083589482e-01
-9.330000000e-01	2.089735490e-01
-9.328000000e-01	2.095880674e-01
-9.326000000e-01	2.102025029e-01
-9.324000000e-01	2.108168555e-01
-9.322000000e-01	2.114311248e-01
-9.320000000e-01	2.120453106e-01
-9.318000000e-01	2.126594127e-01
-9.316000000e-01	2.132734308e-01
-9.314000000e-01	2.138873647e-01
-9.312000000e-01	2.145012142e-01
-9.310000000e-01	2.151149789e-01
-9.308000000e-01	2.157286587e-01
-9.306000000e-01	2.163422533e-01
-9.304000000e-01	2.169557625e-01
-9.302000000e-01	2.175691860e-01
-9.300000000e-01	2.181825235e-01
-9.298000000e-01	2.187957750e-01
-9.296000000e-01	2.194089400e-01
-9.294000000e-01	2.200220184e-01
-9.292000000e-01	2.206350099e-01
-9.290000000e-01	2.212479143e-01
-9.288000000e-01	2.218607313e-01
-9.286000000e-01	2.224734607e-01
-9.284000000e-01	2.230861023e-01
-9.282000000e-01	2.236986558e-01
-9.280000000e-01	2.243111209e-01
-9.278000000e-01	2.249234975e-01
-9.276000000e-01	2.255357852e-01
-9.274000000e-01	2.261479839e-01
-9.272000000e-01	2.267600933e-01
-9.270000000e-01	2.273721131e-01
-9.268000000e-01	2.279840432e-01
-9.266000000e-01	2.285958832e-01
-9.264000000e-01	2.292076329e-01
-9.262000000e-01	2.298192922e-01
-9.260000000e-01	2.304308607e-01
-9.258000000e-01	2.310423382e-01
-9.256000000e-01	2.316537245e-01
-9.254000000e-01	2.322650193e-01
-9.252000000e-01	2.328762224e-01
-9.250000000e-01	2.334873335e-01
-9.248000000e-01	2.340983524e-01
-9.246000000e-01	2.347092789e-01
-9.244000000e-01	2.353201127e-01
-9.242000000e-01	2.359308536e-01
-9.240000000e-01	2.365415013e-01
-9.238000000e-01	2.371520556e-01
-9.236000000e-01	2.377625162e-01
-9.234000000e-01	2.383728830e-01
-9.232000000e-01	2.389831556e-01
-9.230000000e-01	2.395933339e-01
-9.228000000e-01	2.402034176e-01
-9.226000000e-01	2.408134064e-01
-9.224000000e-01	2.414233001e-01
-9.222000000e-01	2.420330985e-01
-9.220000000e-01	2.426428013e-01
-9.218000000e-01	2.432524083e-01
-9.216000000e-01	2.438619193e-01
-9.214000000e-01	2.444713339e-01
-9.212000000e-01	2.450806520e-01
-9.210000000e-01	2.456898733e-01
-9.208000000e-01	2.462989977e-01
-9.206000000e-01	2.469080247e-01
-9.204000000e-01	2.475169543e-01
-9.202000000e-01	2.481257861e-01
-9.200000000e-01	2.487345199e-01
-9.198000000e-01	2.493431555e-01
-9.196000000e-01	2.499516927e-01
-9.194000000e-01	2.505601311e-01
-9.192000000e-01	2.511684707e-01
-9.190000000e-01	2.517767110e-01
-9.188000000e-01	2.523848519e-01
-9.186000000e-01	2.529928931e-01
-9.184000000e-01	2.536008345e-01
-9.182000000e-01	2.542086757e-01
-9.180000000e-01	2.548164165e-01
-9.178000000e-01	2.554240567e-01
-9.176000000e-01	2.560315961e-01
-9.174000000e-01	2.566390343e-01
-9.172000000e-01	2.572463712e-01
-9.170000000e-01	2.578536065e-01
-9.168000000e-01	2.584607400e-01
-9.166000000e-01	2.590677714e-01
-9.164000000e-01	2.596747006e-01
-9.162000000e-01	2.602815272e-01
-9.160000000e-01	2.608882510e-01
-9.158000000e-01	2.614948718e-01
-9.156000000e-01	2.621013893e-01
-9.154000000e-01	2.627078033e-01
-9.152000000e-01	2.633141136e-01
-9.150000000e-01	2.639203199e-01
-9.148000000e-01	2.645264220e-01
-9.146000000e-01	2.651324197e-01
-9.144000000e-01	2.657383126e-01
-9.142000000e-01	2.663441007e-01
-9.140000000e-01	2.669497835e-01
-9.138000000e-01	2.675553609e-01
-9.136000000e-01	2.681608327e-01
-9.134000000e-01	2.687661986e-01
-9.132000000e-01	2.693714583e-01
-9.130000000e-01	2.699766117e-01
-9.128000000e-01	2.705816585e-01
-9.126000000e-01	2.711865984e-01
-9.124000000e-01	2.717914313e-01
-9.122000000e-01	2.723961568e-01
-9.120000000e-01	2.730007747e-01
-9.118000000e-01	2.736052849e-01
-9.116000000e-01	2.742096870e-01
-9.114000000e-01	2.748139808e-01
-9.112000000e-01	2.754181661e-01
-9.110000000e-01	2.760222427e-01
-9.108000000e-01	2.766262103e-01
-9.106000000e-01	2.772300686e-01
-9.104000000e-01	2.778338174e-01
-9.102000000e-01	2.784374566e-01
-9.100000000e-01	2.790409858e-01
-9.098000000e-01	2.796444048e-01
-9.096000000e-01	2.802477134e-01
-9.094000000e-01	2.808509113e-01
-9.092000000e-01	2.814539983e-01
-9.090000000e-01	2.820569741e-01
-9.088000000e-01	2.826598386e-01
-9.086000000e-01	2.832625915e-01
-9.084000000e-01	2.838652325e-01
-9.082000000e-01	2.844677615e-01
-9.080000000e-01	2.850701781e-01
-9.078000000e-01	2.856724821e-01
-9.076000000e-01	2.862746733e-01
-9.074000000e-01	2.868767515e-01
-9.072000000e-01	2.874787164e-01
-9.070000000e-01	2.880805678e-01
-9.068000000e-01	2.886823054e-01
-9.066000000e-01	2.892839290e-01
-9.064000000e-01	2.898854384e-01
-9.062000000e-01	2.904868333e-01
-9.060000000e-01	2.910881135e-01
-9.058000000e-01	2.916892788e-01
-9.056000000e-01	2.922903289e-01
-9.054000000e-01	2.928912636e-01
-9.052000000e-01	2.934920826e-01
-9.050000000e-01	2.940927857e-01
-9.048000000e-01	2.946933727e-01
-9.046000000e-01	2.952938433e-01
-9.044000000e-01	2.958941973e-01
-9.042000000e-01	2.964944345e-01
-9.040000000e-01	2.970945546e-01
-9.038000000e-01	2.976945573e-01
-9.036000000e-01	2.982944426e-01
-9.034000000e-01	2.988942100e-01
-9.032000000e-01	2.994938594e-01
-9.030000000e-01	3.000933905e-01
-9.028000000e-01	3.006928032e-01
-9.026000000e-01	3.012920971e-01
-9.024000000e-01	3.018912720e-01
-9.022000000e-01	3.024903277e-01
-9.020000000e-01	3.030892640e-01
-9.018000000e-01	3.036880806e-01
-9.016000000e-01	3.042867772e-01
-9.014000000e-01	3.048853537e-01
-9.012000000e-01	3.054838098e-01
-9.010000000e-01	3.060821453e-01
-9.008000000e-01	3.066803599e-01
-9.006000000e-01	3.072784534e-01
-9.004000000e-01	3.078764256e-01
-9.002000000e-01	3.084742762e-01
-9.000000000e-01	3.090720050e-01
-8.998000000e-01	3.096696118e-01
-8.996000000e-01	3.102670962e-01
-8.994000000e-01	3.108644582e-01
-8.992000000e-01	3.114616974e-01
-8.990000000e-01	3.120588136e-01
-8.988000000e-01	3.126558065e-01
-8.986000000e-01	3.132526761e-01
-8.984000000e-01	3.138494219e-01
-8.982000000e-01	3.144460438e-01
-8.980000000e-01	3.150425415e-01
-8.978000000e-01	3.156389148e-01
-8.976000000e-01	3.162351635e-01
-8.974000000e-01	3.168312873e-01
-8.972000000e-01	3.174272859e-01
-8.970000000e-01	3.180231593e-01
-8.968000000e-01	3.186189070e-01
-8.966000000e-01	3.192145290e-01
-8.964000000e-01	3.198100249e-01
-8.962000000e-01	3.204053945e-01
-8.960000000e-01	3.210006376e-01
-8.958000000e-01	3.215957539e-01
-8.956000000e-01	3.221907432e-01
-8.954000000e-01	3.227856053e-01
-8.952000000e-01	3.233803400e-01
-8.950000000e-01	3.239749469e-01
-8.948000000e-01	3.245694260e-01
-8.946000000e-01	3.251637768e-01
-8.944000000e-01	3.257579993e-01
-8.942000000e-01	3.263520931e-01
-8.940000000e-01	3.269460580e-01
-8.938000000e-01	3.275398939e-01
-8.936000000e-01	3.281336004e-01
-8.934000000e-01	3.287271773e-01
-8.932000000e-01	3.293206244e-01
-8.930000000e-01	3.299139415e-01
-8.928000000e-01	3.305071283e-01
-8.926000000e-01	3.311001846e-01
-8.924000000e-01	3.316931102e-01
-8.922000000e-01	3.322859047e-01
-8.920000000e-01	3.328785681e-01
-8.918000000e-01	3.334711000e-01
-8.916000000e-01	3.340635002e-01
-8.914000000e-01	3.346557686e-01
-8.912000000e-01	3.352479047e-01
-8.910000000e-01	3.358399085e-01
-8.908000000e-01	3.364317797e-01
-8.906000000e-01	3.370235180e-01
-8.904000000e-01	3.376151232e-01
-8.902000000e-01	3.382065951e-01
-8.900000000e-01	3.387979335e-01
-8.898000000e-01	3.393891381e-01
-8.896000000e-01	3.399802086e-01
-8.894000000e-01	3.405711449e-01
-8.892000000e-01	3.411619468e-01
-8.890000000e-01	3.417526139e-01
-8.888000000e-01	3.423431460e-01
-8.886000000e-01	3.429335430e-01
-8.884000000e-01	3.435238046e-01
-8.882000000e-01	3.441139305e-01
-8.880000000e-01	3.447039205e-01
-8.878000000e-01	3.452937744e-01
-8.876000000e-01	3.458834919e-01
-8.874000000e-01	3.464730729e-01
-8.872000000e-01	3.470625171e-01
-8.870000000e-01	3.476518242e-01
-8.868000000e-01	3.482409940e-01
-8.866000000e-01	3.488300263e-01
-8.864000000e-01	3.494189209e-01
-8.862000000e-01	3.500076775e-01
-8.860000000e-01	3.505962958e-01
-8.858000000e-01	3.511847758e-01
-8.856000000e-01	3.517731170e-01
-8.854000000e-01	3.523613194e-01
-8.852000000e-01	3.529493826e-01
-8.850000000e-01	3.535373064e-01
-8.848000000e-01	3.541250907e-01
-8.846000000e-01	3.547127351e-01
-8.844000000e-01	3.553002394e-01
-8.842000000e-01	3.558876034e-01
-8.840000000e-01	3.564748269e-01
-8.838000000e-01	3.570619096e-01
-8.836000000e-01	3.576488514e-01
-8.834000000e-01	3.582356519e-01
-8.832000000e-01	3.588223109e-01
-8.830000000e-01	3.594088283e-01
-8.828000000e-01	3.599952037e-01
-8.826000000e-01	3.605814370e-01
-8.824000000e-01	3.611675278e-01
-8.822000000e-01	3.617534761e-01
-8.820000000e-01	3.623392815e-01
-8.818000000e-01	3.629249439e-01
-8.816000000e-01	3.635104629e-01
-8.814000000e-01	3.640958384e-01
-8.812000000e-01	3.646810701e-01
-8.810000000e-01	3.652661578e-01
-8.808000000e-01	3.658511013e-01
-8.806000000e-01	3.664359003e-01
-8.804000000e-01	3.670205546e-01
-8.802000000e-01	3.676050639e-01
-8.800000000e-01	3.681894282e-01
-8.798000000e-01	3.687736470e-01
-8.796000000e-01	3.693577202e-01
-8.794000000e-01	3.699416475e-01
-8.792000000e-01	3.705254288e-01
-8.790000000e-01	3.711090638e-01
-8.788000000e-01	3.716925522e-01
-8.786000000e-01	3.722758938e-01
-8.784000000e-01	3.728590884e-01
-8.782000000e-01	3.734421358e-01
-8.780000000e-01	3.740250358e-01
-8.778000000e-01	3.746077880e-01
-8.776000000e-01	3.751903923e-01
-8.774000000e-01	3.757728485e-01
-8.772000000e-01	3.763551562e-01
-8.770000000e-01	3.769373154e-01
-8.768000000e-01	3.775193257e-01
-8.766000000e-01	3.781011870e-01
-8.764000000e-01	3.786828989e-01
-8.762000000e-01	3.792644613e-01
-8.760000000e-01	3.798458739e-01
-8.758000000e-01	3.804271366e-01
-8.756000000e-01	3.810082490e-01
-8.754000000e-01	3.815892109e-01
-8.752000000e-01	3.821700222e-01
-8.750000000e-01	3.827506826e-01
-8.748000000e-01	3.833311918e-01
-8.746000000e-01	3.839115497e-01
-8.744000000e-01	3.844917560e-01
-8.742000000e-01	3.850718104e-01
-8.740000000e-01	3.856517128e-01
-8.738000000e-01	3.862314629e-01
-8.736000000e-01	3.868110604e-01
-8.734000000e-01	3.873905053e-01
-8.732000000e-01	3.879697971e-01
-8.730000000e-01	3.885489358e-01
-8.728000000e-01	3.891279210e-01
-8.726000000e-01	3.897067526e-01
-8.724000000e-01	3.902854303e-01
-8.722000000e-01	3.908639538e-01
-8.720000000e-01	3.914423231e-01
-8.718000000e-01	3.920205377e-01
-8.716000000e-01	3.925985976e-01
-8.714000000e-01	3.931765024e-01
-8.712000000e-01	3.937542519e-01
-8.710000000e-01	3.943318460e-01
-8.708000000e-01	3.949092844e-01
-8.706000000e-01	3.954865668e-01
-8.704000000e-01	3.960636930e-01
-8.702000000e-01	3.966406629e-01
-8.700000000e-01	3.972174761e-01
-8.698000000e-01	3.977941325e-01
-8.696000000e-01	3.983706318e-01
-8.694000000e-01	3.989469738e-01
-8.692000000e-01	3.995231582e-01
-8.690000000e-01	4.000991849e-01
-8.688000000e-01	4.006750536e-01
-8.686000000e-01	4.012507641e-01
-8.684000000e-01	4.018263161e-01
-8.682000000e-01	4.024017095e-01
-8.680000000e-01	4.029769439e-01
-8.678000000e-01	4.035520192e-01
-8.676000000e-01	4.041269352e-01
-8.674000000e-01	4.047016916e-01
-8.672000000e-01	4.052762882e-01
-8.670000000e-01	4.058507247e-01
-8.668000000e-01	4.064250010e-01
-8.666000000e-01	4.069991168e-01
-8.664000000e-01	4.075730719e-01
-8.662000000e-01	4.081468660e-01
-8.660000000e-01	4.087204990e-01
-8.658000000e-01	4.092939706e-01
-8.656000000e-01	4.098672805e-01
-8.654000000e-01	4.104404286e-01
-8.652000000e-01	4.110134147e-01
-8.650000000e-01	4.115862384e-01
-8.648000000e-01	4.121588996e-01
-8.646000000e-01	4.127313980e-01
-8.644000000e-01	4.133037335e-01
-8.642000000e-01	4.138759058e-01
-8.640000000e-01	4.144479146e-01
-8.638000000e-01	4.150197598e-01
-8.636000000e-01	4.155914411e-01
-8.634000000e-01	4.161629582e-01
-8.632000000e-01	4.167343111e-01
-8.630000000e-01	4.173054994e-01
-8.628000000e-01	4.178765229e-01
-8.626000000e-01	4.184473814e-01
-8.624000000e-01	4.190180746e-01
-8.622000000e-01	4.195886024e-01
-8.620000000e-01	4.201589645e-01
-8.618000000e-01	4.207291607e-01
-8.616000000e-01	4.212991908e-01
-8.614000000e-01	4.218690544e-01
-8.612000000e-01	4.224387516e-01
-8.610000000e-01	4.230082818e-01
-8.608000000e-01	4.235776451e-01
-8.606000000e-01	4.241468411e-01
-8.604000000e-01	4.247158696e-01
-8.602000000e-01	4.252847304e-01
-8.600000000e-01	4.258534232e-01
-8.598000000e-01	4.264219479e-01
-8.596000000e-01	4.269903043e-01
-8.594000000e-01	4.275584920e-01
-8.592000000e-01	4.281265108e-01
-8.590000000e-01	4.286943606e-01
-8.588000000e-01	4.292620412e-01
-8.586000000e-01	4.298295522e-01
-8.584000000e-01	4.303968935e-01
-8.582000000e-01	4.309640648e-01
-8.580000000e-01	4.315310659e-01
-8.578000000e-01	4.320978967e-01
-8.576000000e-01	4.326645568e-01
-8.574000000e-01	4.332310461e-01
-8.572000000e-01	4.337973643e-01
-8.570000000e-01	4.343635112e-01
-8.568000000e-01	4.349294866e-01
-8.566000000e-01	4.354952902e-01
-8.564000000e-01	4.360609219e-01
-8.562000000e-01	4.366263813e-01
-8.560000000e-01	4.371916684e-01
-8.558000000e-01	4.377567828e-01
-8.556000000e-01	4.383217244e-01
-8.554000000e-01	4.388864928e-01
-8.552000000e-01	4.394510880e-01
-8.550000000e-01	4.400155097e-01
-8.548000000e-01	4.405797575e-01
-8.546000000e-01	4.411438314e-01
-8.544000000e-01	4.417077311e-01
-8.542000000e-01	4.422714564e-01
-8.540000000e-01	4.428350071e-01
-8.538000000e-01	4.433983829e-01
-8.536000000e-01	4.439615835e-01
-8.534000000e-01	4.445246089e-01
-8.532000000e-01	4.450874588e-01
