E=1.234000000e+00
x	y
-9.472000000e-01	8.285805168e-02
-9.470000000e-01	8.317118369e-02
-9.468000000e-01	8.348430749e-02
-9.466000000e-01	8.379742305e-02
-9.464000000e-01	8.411053034e-02
-9.462000000e-01	8.442362933e-02
-9.460000000e-01	8.473671998e-02
-9.458000000e-01	8.504980226e-02
-9.456000000e-01	8.536287615e-02
-9.454000000e-01	8.567594162e-02
-9.452000000e-01	8.598899862e-02
-9.450000000e-01	8.630204714e-02
-9.448000000e-01	8.661508713e-02
-9.446000000e-01	8.692811858e-02
-9.444000000e-01	8.724114144e-02
-9.442000000e-01	8.755415569e-02
-9.440000000e-01	8.786716130e-02
-9.438000000e-01	8.818015824e-02
-9.436000000e-01	8.849314646e-02
-9.434000000e-01	8.880612596e-02
-9.432000000e-01	8.911909668e-02
-9.430000000e-01	8.943205861e-02
-9.428000000e-01	8.974501171e-02
-9.426000000e-01	9.005795595e-02
-9.424000000e-01	9.037089130e-02
-9.422000000e-01	9.068381772e-02
-9.420000000e-01	9.099673520e-02
-9.418000000e-01	9.130964369e-02
-9.416000000e-01	9.162254317e-02
-9.414000000e-01	9.193543360e-02
-9.412000000e-01	9.224831496e-02
-9.410000000e-01	9.256118721e-02
-9.408000000e-01	9.287405032e-02
-9.406000000e-01	9.318690427e-02
-9.404000000e-01	9.349974901e-02
-9.402000000e-01	9.381258453e-02
-9.400000000e-01	9.412541078e-02
-9.398000000e-01	9.443822774e-02
-9.396000000e-01	9.475103538e-02
-9.394000000e-01	9.506383366e-02
-9.392000000e-01	9.537662256e-02
-9.390000000e-01	9.568940205e-02
-9.388000000e-01	9.600217208e-02
-9.386000000e-01	9.631493264e-02
-9.384000000e-01	9.662768370e-02
-9.382000000e-01	9.694042521e-02
-9.380000000e-01	9.725315715e-02
-9.378000000e-01	9.756587950e-02
-9.376000000e-01	9.787859221e-02
-9.374000000e-01	9.819129525e-02
-9.372000000e-01	9.850398861e-02
-9.370000000e-01	9.881667224e-02
-9.368000000e-01	9.912934611e-02
-9.366000000e-01	9.944201020e-02
-9.364000000e-01	9.975466447e-02
-9.362000000e-01	1.000673089e-01
-9.360000000e-01	1.003799434e-01
-9.358000000e-01	1.006925681e-01
-9.356000000e-01	1.010051828e-01
-9.354000000e-01	1.013177875e-01
-9.352000000e-01	1.016303822e-01
-9.350000000e-01	1.019429669e-01
-9.348000000e-01	1.022555415e-01
-9.346000000e-01	1.025681061e-01
-9.344000000e-01	1.028806605e-01
-9.342000000e-01	1.031932047e-01
-9.340000000e-01	1.035057388e-01
-9.338000000e-01	1.038182626e-01
-9.336000000e-01	1.041307762e-01
-9.334000000e-01	1.044432795e-01
-9.332000000e-01	1.047557725e-01
-9.330000000e-01	1.050682552e-01
-9.328000000e-01	1.053807275e-01
-9.326000000e-01	1.056931894e-01
-9.324000000e-01	1.060056408e-01
-9.322000000e-01	1.063180818e-01
-9.320000000e-01	1.066305123e-01
-9.318000000e-01	1.069429323e-01
-9.316000000e-01	1.072553417e-01
-9.314000000e-01	1.075677405e-01
-9.312000000e-01	1.078801287e-01
-9.310000000e-01	1.081925063e-01
-9.308000000e-01	1.085048731e-01
-9.306000000e-01	1.088172293e-01
-9.304000000e-01	1.091295747e-01
-9.302000000e-01	1.094419094e-01
-9.300000000e-01	1.097542332e-01
-9.298000000e-01	1.100665462e-01
-9.296000000e-01	1.103788483e-01
-9.294000000e-01	1.106911396e-01
-9.292000000e-01	1.110034199e-01
-9.290000000e-01	1.113156893e-01
-9.288000000e-01	1.116279476e-01
-9.286000000e-01	1.119401950e-01
-9.284000000e-01	1.122524313e-01
-9.282000000e-01	1.125646565e-01
-9.280000000e-01	1.128768706e-01
-9.278000000e-01	1.131890735e-01
-9.276000000e-01	1.135012653e-01
-9.274000000e-01	1.138134459e-01
-9.272000000e-01	1.141256153e-01
-9.270000000e-01	1.144377733e-01
-9.268000000e-01	1.147499201e-01
-9.266000000e-01	1.150620556e-01
-9.264000000e-01	1.153741797e-01
-9.262000000e-01	1.156862924e-01
-9.260000000e-01	1.159983936e-01
-9.258000000e-01	1.163104835e-01
-9.256000000e-01	1.166225618e-01
-9.254000000e-01	1.169346287e-01
-9.252000000e-01	1.172466840e-01
-9.250000000e-01	1.175587277e-01
-9.248000000e-01	1.178707598e-01
-9.246000000e-01	1.181827803e-01
-9.244000000e-01	1.184947891e-01
-9.242000000e-01	1.188067862e-01
-9.240000000e-01	1.191187716e-01
-9.238000000e-01	1.194307452e-01
-9.236000000e-01	1.197427070e-01
-9.234000000e-01	1.200546571e-01
-9.232000000e-01	1.203665952e-01
-9.230000000e-01	1.206785215e-01
-9.228000000e-01	1.209904359e-01
-9.226000000e-01	1.213023383e-01
-9.224000000e-01	1.216142287e-01
-9.222000000e-01	1.219261072e-01
-9.220000000e-01	1.222379736e-01
-9.218000000e-01	1.225498279e-01
-9.216000000e-01	1.228616701e-01
-9.214000000e-01	1.231735003e-01
-9.212000000e-01	1.234853182e-01
-9.210000000e-01	1.237971240e-01
-9.208000000e-01	1.241089175e-01
-9.206000000e-01	1.244206988e-01
-9.204000000e-01	1.247324678e-01
-9.202000000e-01	1.250442245e-01
-9.200000000e-01	1.253559688e-01
-9.198000000e-01	1.256677008e-01
-9.196000000e-01	1.259794204e-01
-9.194000000e-01	1.262911275e-01
-9.192000000e-01	1.266028222e-01
-9.190000000e-01	1.269145043e-01
-9.188000000e-01	1.272261739e-01
-9.186000000e-01	1.275378310e-01
-9.184000000e-01	1.278494755e-01
-9.182000000e-01	1.281611074e-01
-9.180000000e-01	1.284727266e-01
-9.178000000e-01	1.287843331e-01
-9.176000000e-01	1.290959269e-01
-9.174000000e-01	1.294075080e-01
-9.172000000e-01	1.297190763e-01
-9.170000000e-01	1.300306318e-01
-9.168000000e-01	1.303421744e-01
-9.166000000e-01	1.306537042e-01
-9.164000000e-01	1.309652211e-01
-9.162000000e-01	1.312767250e-01
-9.160000000e-01	1.315882160e-01
-9.158000000e-01	1.318996940e-01
-9.156000000e-01	1.322111590e-01
-9.154000000e-01	1.325226110e-01
-9.152000000e-01	1.328340498e-01
-9.150000000e-01	1.331454756e-01
-9.148000000e-01	1.334568881e-01
-9.146000000e-01	1.337682876e-01
-9.144000000e-01	1.340796738e-01
-9.142000000e-01	1.343910468e-01
-9.140000000e-01	1.347024065e-01
-9.138000000e-01	1.350137529e-01
-9.136000000e-01	1.353250860e-01
-9.134000000e-01	1.356364057e-01
-9.132000000e-01	1.359477120e-01
-9.130000000e-01	1.362590049e-01
-9.128000000e-01	1.365702844e-01
-9.126000000e-01	1.368815504e-01
-9.124000000e-01	1.371928028e-01
-9.122000000e-01	1.375040418e-01
-9.120000000e-01	1.378152671e-01
-9.118000000e-01	1.381264789e-01
-9.116000000e-01	1.384376770e-01
-9.114000000e-01	1.387488614e-01
-9.112000000e-01	1.390600321e-01
-9.110000000e-01	1.393711892e-01
-9.108000000e-01	1.396823324e-01
-9.106000000e-01	1.399934619e-01
-9.104000000e-01	1.403045775e-01
-9.102000000e-01	1.406156793e-01
-9.100000000e-01	1.409267672e-01
-9.098000000e-01	1.412378412e-01
-9.096000000e-01	1.415489013e-01
-9.094000000e-01	1.418599474e-01
-9.092000000e-01	1.421709795e-01
-9.090000000e-01	1.424819975e-01
-9.088000000e-01	1.427930015e-01
-9.086000000e-01	1.431039914e-01
-9.084000000e-01	1.434149671e-01
-9.082000000e-01	1.437259287e-01
-9.080000000e-01	1.440368761e-01
-9.078000000e-01	1.443478093e-01
-9.076000000e-01	1.446587283e-01
-9.074000000e-01	1.449696329e-01
-9.072000000e-01	1.452805233e-01
-9.070000000e-01	1.455913993e-01
-9.068000000e-01	1.459022609e-01
-9.066000000e-01	1.462131082e-01
-9.064000000e-01	1.465239410e-01
-9.062000000e-01	1.468347593e-01
-9.060000000e-01	1.471455631e-01
-9.058000000e-01	1.474563524e-01
-9.056000000e-01	1.477671272e-01
-9.054000000e-01	1.480778874e-01
-9.052000000e-01	1.483886329e-01
-9.050000000e-01	1.486993638e-01
-9.048000000e-01	1.490100800e-01
-9.046000000e-01	1.493207815e-01
-9.044000000e-01	1.496314683e-01
-9.042000000e-01	1.499421403e-01
-9.040000000e-01	1.502527975e-01
-9.038000000e-01	1.505634398e-01
-9.036000000e-01	1.508740673e-01
-9.034000000e-01	1.511846799e-01
-9.032000000e-01	1.514952776e-01
-9.030000000e-01	1.518058603e-01
-9.028000000e-01	1.521164281e-01
-9.026000000e-01	1.524269808e-01
-9.024000000e-01	1.527375185e-01
-9.022000000e-01	1.530480411e-01
-9.020000000e-01	1.533585485e-01
-9.018000000e-01	1.536690409e-01
-9.016000000e-01	1.539795181e-01
-9.014000000e-01	1.542899800e-01
-9.012000000e-01	1.546004268e-01
-9.010000000e-01	1.549108583e-01
-9.008000000e-01	1.552212744e-01
-9.006000000e-01	1.555316753e-01
-9.004000000e-01	1.558420608e-01
-9.002000000e-01	1.561524309e-01
-9.000000000e-01	1.564627856e-01
-8.998000000e-01	1.567731249e-01
-8.996000000e-01	1.570834487e-01
-8.994000000e-01	1.573937570e-01
-8.992000000e-01	1.577040497e-01
-8.990000000e-01	1.580143269e-01
-8.988000000e-01	1.583245885e-01
-8.986000000e-01	1.586348344e-01
-8.984000000e-01	1.589450647e-01
-8.982000000e-01	1.592552793e-01
-8.980000000e-01	1.595654782e-01
-8.978000000e-01	1.598756613e-01
-8.976000000e-01	1.601858286e-01
-8.974000000e-01	1.604959801e-01
-8.972000000e-01	1.608061158e-01
-8.970000000e-01	1.611162356e-01
-8.968000000e-01	1.614263395e-01
-8.966000000e-01	1.617364275e-01
-8.964000000e-01	1.620464995e-01
-8.962000000e-01	1.623565555e-01
-8.960000000e-01	1.626665954e-01
-8.958000000e-01	1.629766193e-01
-8.956000000e-01	1.632866272e-01
-8.954000000e-01	1.635966189e-01
-8.952000000e-01	1.639065944e-01
-8.950000000e-01	1.642165538e-01
-8.948000000e-01	1.645264970e-01
-8.946000000e-01	1.648364239e-01
-8.944000000e-01	1.651463345e-01
-8.942000000e-01	1.654562289e-01
-8.940000000e-01	1.657661069e-01
-8.938000000e-01	1.660759685e-01
-8.936000000e-01	1.663858138e-01
-8.934000000e-01	1.666956426e-01
-8.932000000e-01	1.670054550e-01
-8.930000000e-01	1.673152508e-01
-8.928000000e-01	1.676250302e-01
-8.926000000e-01	1.679347930e-01
-8.924000000e-01	1.682445392e-01
-8.922000000e-01	1.685542689e-01
-8.920000000e-01	1.688639819e-01
-8.918000000e-01	1.691736782e-01
-8.916000000e-01	1.694833578e-01
-8.914000000e-01	1.697930207e-01
-8.912000000e-01	1.701026668e-01
-8.910000000e-01	1.704122961e-01
-8.908000000e-01	1.707219086e-01
-8.906000000e-01	1.710315043e-01
-8.904000000e-01	1.713410831e-01
-8.902000000e-01	1.716506449e-01
-8.900000000e-01	1.719601898e-01
-8.898000000e-01	1.722697178e-01
-8.896000000e-01	1.725792287e-01
-8.894000000e-01	1.728887226e-01
-8.892000000e-01	1.731981994e-01
-8.890000000e-01	1.735076591e-01
-8.888000000e-01	1.738171017e-01
-8.886000000e-01	1.741265272e-01
-8.884000000e-01	1.744359354e-01
-8.882000000e-01	1.747453264e-01
-8.880000000e-01	1.750547002e-01
-8.878000000e-01	1.753640567e-01
-8.876000000e-01	1.756733959e-01
-8.874000000e-01	1.759827177e-01
-8.872000000e-01	1.762920222e-01
-8.870000000e-01	1.766013093e-01
-8.868000000e-01	1.769105789e-01
-8.866000000e-01	1.772198310e-01
-8.864000000e-01	1.775290657e-01
-8.862000000e-01	1.778382829e-01
-8.860000000e-01	1.781474825e-01
-8.858000000e-01	1.784566645e-01
-8.856000000e-01	1.787658288e-01
-8.854000000e-01	1.790749756e-01
-8.852000000e-01	1.793841046e-01
-8.850000000e-01	1.796932160e-01
-8.848000000e-01	1.800023096e-01
-8.846000000e-01	1.803113854e-01
-8.844000000e-01	1.806204435e-01
-8.842000000e-01	1.809294837e-01
-8.840000000e-01	1.812385060e-01
-8.838000000e-01	1.815475105e-01
-8.836000000e-01	1.818564970e-01
-8.834000000e-01	1.821654656e-01
-8.832000000e-01	1.824744162e-01
-8.830000000e-01	1.827833488e-01
-8.828000000e-01	1.830922633e-01
-8.826000000e-01	1.834011598e-01
-8.824000000e-01	1.837100381e-01
-8.822000000e-01	1.840188984e-01
-8.820000000e-01	1.843277404e-01
-8.818000000e-01	1.846365643e-01
-8.816000000e-01	1.849453699e-01
-8.814000000e-01	1.852541573e-01
-8.812000000e-01	1.855629264e-01
-8.810000000e-01	1.858716771e-01
-8.808000000e-01	1.861804095e-01
-8.806000000e-01	1.864891236e-01
-8.804000000e-01	1.867978192e-01
-8.802000000e-01	1.871064964e-01
-8.800000000e-01	1.874151551e-01
-8.798000000e-01	1.877237953e-01
-8.796000000e-01	1.880324170e-01
-8.794000000e-01	1.883410201e-01
-8.792000000e-01	1.886496047e-01
-8.790000000e-01	1.889581706e-01
-8.788000000e-01	1.892667178e-01
-8.786000000e-01	1.895752464e-01
-8.784000000e-01	1.898837562e-01
-8.782000000e-01	1.901922473e-01
-8.780000000e-01	1.905007197e-01
-8.778000000e-01	1.908091732e-01
-8.776000000e-01	1.911176079e-01
-8.774000000e-01	1.914260237e-01
-8.772000000e-01	1.917344206e-01
-8.770000000e-01	1.920427986e-01
-8.768000000e-01	1.923511576e-01
-8.766000000e-01	1.926594977e-01
-8.764000000e-01	1.929678187e-01
-8.762000000e-01	1.932761207e-01
-8.760000000e-01	1.935844036e-01
-8.758000000e-01	1.938926674e-01
-8.756000000e-01	1.942009120e-01
-8.754000000e-01	1.945091375e-01
-8.752000000e-01	1.948173437e-01
-8.750000000e-01	1.951255308e-01
-8.748000000e-01	1.954336986e-01
-8.746000000e-01	1.957418470e-01
-8.744000000e-01	1.960499762e-01
-8.742000000e-01	1.963580860e-01
-8.740000000e-01	1.966661764e-01
-8.738000000e-01	1.969742474e-01
-8.736000000e-01	1.972822990e-01
-8.734000000e-01	1.975903311e-01
-8.732000000e-01	1.978983437e-01
-8.730000000e-01	1.982063367e-01
-8.728000000e-01	1.985143102e-01
-8.726000000e-01	1.988222641e-01
-8.724000000e-01	1.991301983e-01
-8.722000000e-01	1.994381129e-01
-8.720000000e-01	1.997460078e-01
-8.718000000e-01	2.000538830e-01
-8.716000000e-01	2.003617384e-01
-8.714000000e-01	2.006695741e-01
-8.712000000e-01	2.009773899e-01
-8.710000000e-01	2.012851859e-01
-8.708000000e-01	2.015929621e-01
-8.706000000e-01	2.019007183e-01
-8.704000000e-01	2.022084546e-01
-8.702000000e-01	2.025161709e-01
-8.700000000e-01	2.028238673e-01
-8.698000000e-01	2.031315436e-01
-8.696000000e-01	2.034391999e-01
-8.694000000e-01	2.037468361e-01
-8.692000000e-01	2.040544521e-01
-8.690000000e-01	2.043620481e-01
-8.688000000e-01	2.046696238e-01
-8.686000000e-01	2.049771794e-01
-8.684000000e-01	2.052847147e-01
-8.682000000e-01	2.055922297e-01
-8.680000000e-01	2.058997245e-01
-8.678000000e-01	2.062071989e-01
-8.676000000e-01	2.065146530e-01
-8.674000000e-01	2.068220867e-01
-8.672000000e-01	2.071294999e-01
-8.670000000e-01	2.074368927e-01
-8.668000000e-01	2.077442651e-01
-8.666000000e-01	2.080516169e-01
-8.664000000e-01	2.083589482e-01
-8.662000000e-01	2.086662589e-01
-8.660000000e-01	2.089735490e-01
-8.658000000e-01	2.092808185e-01
-8.656000000e-01	2.095880674e-01
-8.654000000e-01	2.098952955e-01
-8.652000000e-01	2.102025029e-01
-8.650000000e-01	2.105096896e-01
-8.648000000e-01	2.108168555e-01
-8.646000000e-01	2.111240006e-01
-8.644000000e-01	2.114311248e-01
-8.642000000e-01	2.117382282e-01
-8.640000000e-01	2.120453106e-01
-8.638000000e-01	2.123523722e-01
-8.636000000e-01	2.126594127e-01
-8.634000000e-01	2.129664323e-01
-8.632000000e-01	2.132734308e-01
-8.630000000e-01	2.135804083e-01
-8.628000000e-01	2.138873647e-01
-8.626000000e-01	2.141943000e-01
-8.624000000e-01	2.145012142e-01
-8.622000000e-01	2.148081071e-01
-8.620000000e-01	2.151149789e-01
-8.618000000e-01	2.154218294e-01
-8.616000000e-01	2.157286587e-01
-8.614000000e-01	2.160354667e-01
-8.612000000e-01	2.163422533e-01
-8.610000000e-01	2.166490186e-01
-8.608000000e-01	2.169557625e-01
-8.606000000e-01	2.172624849e-01
-8.604000000e-01	2.175691860e-01
-8.602000000e-01	2.178758655e-01
-8.600000000e-01	2.181825236e-01
-8.598000000e-01	2.184891601e-01
-8.596000000e-01	2.187957750e-01
-8.594000000e-01	2.191023683e-01
-8.592000000e-01	2.194089400e-01
-8.590000000e-01	2.197154901e-01
-8.588000000e-01	2.200220184e-01
-8.586000000e-01	2.203285250e-01
-8.584000000e-01	2.206350099e-01
-8.582000000e-01	2.209414730e-01
-8.580000000e-01	2.212479143e-01
-8.578000000e-01	2.215543338e-01
-8.576000000e-01	2.218607313e-01
-8.574000000e-01	2.221671070e-01
-8.572000000e-01	2.224734607e-01
-8.570000000e-01	2.227797925e-01
-8.568000000e-01	2.230861023e-01
-8.566000000e-01	2.233923901e-01
-8.564000000e-01	2.236986558e-01
-8.562000000e-01	2.240048994e-01
-8.560000000e-01	2.243111209e-01
-8.558000000e-01	2.246173203e-01
-8.556000000e-01	2.249234975e-01
-8.554000000e-01	2.252296525e-01
-8.552000000e-01	2.255357852e-01
-8.550000000e-01	2.258418957e-01
-8.548000000e-01	2.261479839e-01
-8.546000000e-01	2.264540498e-01
-8.544000000e-01	2.267600933e-01
-8.542000000e-01	2.270661144e-01
-8.540000000e-01	2.273721131e-01
-8.538000000e-01	2.276780894e-01
-8.536000000e-01	2.279840432e-01
-8.534000000e-01	2.282899745e-01
-8.532000000e-01	2.285958832e-01
