E=1.110400000e+01
x	y
-9.810000000e-01	8.942000099e-02
-9.808000000e-01	9.035870756e-02
-9.806000000e-01	9.129733386e-02
-9.804000000e-01	9.223587906e-02
-9.802000000e-01	9.317434233e-02
-9.800000000e-01	9.411272283e-02
-9.798000000e-01	9.505101972e-02
-9.796000000e-01	9.598923218e-02
-9.794000000e-01	9.692735937e-02
-9.792000000e-01	9.786540046e-02
-9.790000000e-01	9.880335462e-02
-9.788000000e-01	9.974122100e-02
-9.786000000e-01	1.006789988e-01
-9.784000000e-01	1.016166871e-01
-9.782000000e-01	1.025542852e-01
-9.780000000e-01	1.034917922e-01
-9.778000000e-01	1.044292072e-01
-9.776000000e-01	1.053665295e-01
-9.774000000e-01	1.063037582e-01
-9.772000000e-01	1.072408924e-01
-9.770000000e-01	1.081779314e-01
-9.768000000e-01	1.091148743e-01
-9.766000000e-01	1.100517203e-01
-9.764000000e-01	1.109884684e-01
-9.762000000e-01	1.119251180e-01
-9.760000000e-01	1.128616682e-01
-9.758000000e-01	1.137981181e-01
-9.756000000e-01	1.147344670e-01
-9.754000000e-01	1.156707139e-01
-9.752000000e-01	1.166068580e-01
-9.750000000e-01	1.175428986e-01
-9.748000000e-01	1.184788348e-01
-9.746000000e-01	1.194146657e-01
-9.744000000e-01	1.203503905e-01
-9.742000000e-01	1.212860084e-01
-9.740000000e-01	1.222215186e-01
-9.738000000e-01	1.231569202e-01
-9.736000000e-01	1.240922124e-01
-9.734000000e-01	1.250273944e-01
-9.732000000e-01	1.259624653e-01
-9.730000000e-01	1.268974243e-01
-9.728000000e-01	1.278322706e-01
-9.726000000e-01	1.287670033e-01
-9.724000000e-01	1.297016217e-01
-9.722000000e-01	1.306361248e-01
-9.720000000e-01	1.315705119e-01
-9.718000000e-01	1.325047821e-01
-9.716000000e-01	1.334389346e-01
-9.714000000e-01	1.343729686e-01
-9.712000000e-01	1.353068832e-01
-9.710000000e-01	1.362406776e-01
-9.708000000e-01	1.371743509e-01
-9.706000000e-01	1.381079025e-01
-9.704000000e-01	1.390413313e-01
-9.702000000e-01	1.399746366e-01
-9.700000000e-01	1.409078176e-01
-9.698000000e-01	1.418408734e-01
-9.696000000e-01	1.427738032e-01
-9.694000000e-01	1.437066062e-01
-9.692000000e-01	1.446392815e-01
-9.690000000e-01	1.455718284e-01
-9.688000000e-01	1.465042459e-01
-9.686000000e-01	1.474365333e-01
-9.684000000e-01	1.483686897e-01
-9.682000000e-01	1.493007143e-01
-9.680000000e-01	1.502326063e-01
-9.678000000e-01	1.511643648e-01
-9.676000000e-01	1.520959891e-01
-9.674000000e-01	1.530274782e-01
-9.672000000e-01	1.539588314e-01
-9.670000000e-01	1.548900478e-01
-9.668000000e-01	1.558211267e-01
-9.666000000e-01	1.567520671e-01
-9.664000000e-01	1.576828683e-01
-9.662000000e-01	1.586135294e-01
-9.660000000e-01	1.595440496e-01
-9.658000000e-01	1.604744281e-01
-9.656000000e-01	1.614046640e-01
-9.654000000e-01	1.623347565e-01
-9.652000000e-01	1.632647049e-01
-9.650000000e-01	1.641945082e-01
-9.648000000e-01	1.651241656e-01
-9.646000000e-01	1.660536764e-01
-9.644000000e-01	1.669830397e-01
-9.642000000e-01	1.679122546e-01
-9.640000000e-01	1.688413204e-01
-9.638000000e-01	1.697702362e-01
-9.636000000e-01	1.706990011e-01
-9.634000000e-01	1.716276145e-01
-9.632000000e-01	1.725560754e-01
-9.630000000e-01	1.734843829e-01
-9.628000000e-01	1.744125364e-01
-9.626000000e-01	1.753405350e-01
-9.624000000e-01	1.762683778e-01
-9.622000000e-01	1.771960640e-01
-9.620000000e-01	1.781235928e-01
-9.618000000e-01	1.790509633e-01
-9.616000000e-01	1.799781749e-01
-9.614000000e-01	1.809052265e-01
-9.612000000e-01	1.818321174e-01
-9.610000000e-01	1.827588468e-01
-9.608000000e-01	1.836854139e-01
-9.606000000e-01	1.846118178e-01
-9.604000000e-01	1.855380577e-01
-9.602000000e-01	1.864641328e-01
-9.600000000e-01	1.873900422e-01
-9.598000000e-01	1.883157852e-01
-9.596000000e-01	1.892413609e-01
-9.594000000e-01	1.901667685e-01
-9.592000000e-01	1.910920071e-01
-9.590000000e-01	1.920170760e-01
-9.588000000e-01	1.929419744e-01
-9.586000000e-01	1.938667013e-01
-9.584000000e-01	1.947912560e-01
-9.582000000e-01	1.957156377e-01
-9.580000000e-01	1.966398455e-01
-9.578000000e-01	1.975638787e-01
-9.576000000e-01	1.984877363e-01
-9.574000000e-01	1.994114177e-01
-9.572000000e-01	2.003349219e-01
-9.570000000e-01	2.012582481e-01
-9.568000000e-01	2.021813955e-01
-9.566000000e-01	2.031043634e-01
-9.564000000e-01	2.040271508e-01
-9.562000000e-01	2.049497570e-01
-9.560000000e-01	2.058721811e-01
-9.558000000e-01	2.067944223e-01
-9.556000000e-01	2.077164799e-01
-9.554000000e-01	2.086383529e-01
-9.552000000e-01	2.095600406e-01
-9.550000000e-01	2.104815421e-01
-9.548000000e-01	2.114028566e-01
-9.546000000e-01	2.123239834e-01
-9.544000000e-01	2.132449215e-01
-9.542000000e-01	2.141656703e-01
-9.540000000e-01	2.150862287e-01
-9.538000000e-01	2.160065961e-01
-9.536000000e-01	2.169267716e-01
-9.534000000e-01	2.178467545e-01
-9.532000000e-01	2.187665438e-01
-9.530000000e-01	2.196861387e-01
-9.528000000e-01	2.206055386e-01
-9.526000000e-01	2.215247424e-01
-9.524000000e-01	2.224437495e-01
-9.522000000e-01	2.233625589e-01
-9.520000000e-01	2.242811700e-01
-9.518000000e-01	2.251995818e-01
-9.516000000e-01	2.261177935e-01
-9.514000000e-01	2.270358044e-01
-9.512000000e-01	2.279536137e-01
-9.510000000e-01	2.288712204e-01
-9.508000000e-01	2.297886238e-01
-9.506000000e-01	2.307058231e-01
-9.504000000e-01	2.316228174e-01
-9.502000000e-01	2.325396060e-01
-9.500000000e-01	2.334561880e-01
-9.498000000e-01	2.343725627e-01
-9.496000000e-01	2.352887291e-01
-9.494000000e-01	2.362046865e-01
-9.492000000e-01	2.371204341e-01
-9.490000000e-01	2.380359711e-01
-9.488000000e-01	2.389512966e-01
-9.486000000e-01	2.398664098e-01
-9.484000000e-01	2.407813100e-01
-9.482000000e-01	2.416959963e-01
-9.480000000e-01	2.426104678e-01
-9.478000000e-01	2.435247239e-01
-9.476000000e-01	2.444387636e-01
-9.474000000e-01	2.453525862e-01
-9.472000000e-01	2.462661908e-01
-9.470000000e-01	2.471795767e-01
-9.468000000e-01	2.480927430e-01
-9.466000000e-01	2.490056889e-01
-9.464000000e-01	2.499184136e-01
-9.462000000e-01	2.508309164e-01
-9.460000000e-01	2.517431962e-01
-9.458000000e-01	2.526552525e-01
-9.456000000e-01	2.535670843e-01
-9.454000000e-01	2.544786909e-01
-9.452000000e-01	2.553900714e-01
-9.450000000e-01	2.563012251e-01
-9.448000000e-01	2.572121510e-01
-9.446000000e-01	2.581228485e-01
-9.444000000e-01	2.590333167e-01
-9.442000000e-01	2.599435548e-01
-9.440000000e-01	2.608535620e-01
-9.438000000e-01	2.617633374e-01
-9.436000000e-01	2.626728803e-01
-9.434000000e-01	2.635821899e-01
-9.432000000e-01	2.644912654e-01
-9.430000000e-01	2.654001058e-01
-9.428000000e-01	2.663087106e-01
-9.426000000e-01	2.672170787e-01
-9.424000000e-01	2.681252095e-01
-9.422000000e-01	2.690331021e-01
-9.420000000e-01	2.699407557e-01
-9.418000000e-01	2.708481695e-01
-9.416000000e-01	2.717553428e-01
-9.414000000e-01	2.726622746e-01
-9.412000000e-01	2.735689642e-01
-9.410000000e-01	2.744754108e-01
-9.408000000e-01	2.753816135e-01
-9.406000000e-01	2.762875717e-01
-9.404000000e-01	2.771932844e-01
-9.402000000e-01	2.780987508e-01
-9.400000000e-01	2.790039703e-01
-9.398000000e-01	2.799089419e-01
-9.396000000e-01	2.808136648e-01
-9.394000000e-01	2.817181383e-01
-9.392000000e-01	2.826223615e-01
-9.390000000e-01	2.835263337e-01
-9.388000000e-01	2.844300540e-01
-9.386000000e-01	2.853335216e-01
-9.384000000e-01	2.862367358e-01
-9.382000000e-01	2.871396957e-01
-9.380000000e-01	2.880424005e-01
-9.378000000e-01	2.889448495e-01
-9.376000000e-01	2.898470418e-01
-9.374000000e-01	2.907489766e-01
-9.372000000e-01	2.916506531e-01
-9.370000000e-01	2.925520705e-01
-9.368000000e-01	2.934532281e-01
-9.366000000e-01	2.943541250e-01
-9.364000000e-01	2.952547604e-01
-9.362000000e-01	2.961551335e-01
-9.360000000e-01	2.970552436e-01
-9.358000000e-01	2.979550897e-01
-9.356000000e-01	2.988546712e-01
-9.354000000e-01	2.997539872e-01
-9.352000000e-01	3.006530370e-01
-9.350000000e-01	3.015518196e-01
-9.348000000e-01	3.024503344e-01
-9.346000000e-01	3.033485805e-01
-9.344000000e-01	3.042465572e-01
-9.342000000e-01	3.051442635e-01
-9.340000000e-01	3.060416988e-01
-9.338000000e-01	3.069388623e-01
-9.336000000e-01	3.078357530e-01
-9.334000000e-01	3.087323704e-01
-9.332000000e-01	3.096287134e-01
-9.330000000e-01	3.105247815e-01
-9.328000000e-01	3.114205736e-01
-9.326000000e-01	3.123160892e-01
-9.324000000e-01	3.132113273e-01
-9.322000000e-01	3.141062871e-01
-9.320000000e-01	3.150009680e-01
-9.318000000e-01	3.158953690e-01
-9.316000000e-01	3.167894894e-01
-9.314000000e-01	3.176833284e-01
-9.312000000e-01	3.185768852e-01
-9.310000000e-01	3.194701590e-01
-9.308000000e-01	3.203631490e-01
-9.306000000e-01	3.212558544e-01
-9.304000000e-01	3.221482744e-01
-9.302000000e-01	3.230404083e-01
-9.300000000e-01	3.239322552e-01
-9.298000000e-01	3.248238143e-01
-9.296000000e-01	3.257150849e-01
-9.294000000e-01	3.266060662e-01
-9.292000000e-01	3.274967573e-01
-9.290000000e-01	3.283871575e-01
-9.288000000e-01	3.292772660e-01
-9.286000000e-01	3.301670820e-01
-9.284000000e-01	3.310566047e-01
-9.282000000e-01	3.319458333e-01
-9.280000000e-01	3.328347670e-01
-9.278000000e-01	3.337234051e-01
-9.276000000e-01	3.346117467e-01
-9.274000000e-01	3.354997911e-01
-9.272000000e-01	3.363875374e-01
-9.270000000e-01	3.372749850e-01
-9.268000000e-01	3.381621329e-01
-9.266000000e-01	3.390489804e-01
-9.264000000e-01	3.399355267e-01
-9.262000000e-01	3.408217711e-01
-9.260000000e-01	3.417077127e-01
-9.258000000e-01	3.425933508e-01
-9.256000000e-01	3.434786845e-01
-9.254000000e-01	3.443637131e-01
-9.252000000e-01	3.452484358e-01
-9.250000000e-01	3.461328518e-01
-9.248000000e-01	3.470169604e-01
-9.246000000e-01	3.479007606e-01
-9.244000000e-01	3.487842519e-01
-9.242000000e-01	3.496674333e-01
-9.240000000e-01	3.505503040e-01
-9.238000000e-01	3.514328634e-01
-9.236000000e-01	3.523151106e-01
-9.234000000e-01	3.531970448e-01
-9.232000000e-01	3.540786653e-01
-9.230000000e-01	3.549599713e-01
-9.228000000e-01	3.558409619e-01
-9.226000000e-01	3.567216364e-01
-9.224000000e-01	3.576019940e-01
-9.222000000e-01	3.584820340e-01
-9.220000000e-01	3.593617555e-01
-9.218000000e-01	3.602411578e-01
-9.216000000e-01	3.611202401e-01
-9.214000000e-01	3.619990016e-01
-9.212000000e-01	3.628774415e-01
-9.210000000e-01	3.637555591e-01
-9.208000000e-01	3.646333536e-01
-9.206000000e-01	3.655108241e-01
-9.204000000e-01	3.663879699e-01
-9.202000000e-01	3.672647903e-01
-9.200000000e-01	3.681412844e-01
-9.198000000e-01	3.690174515e-01
-9.196000000e-01	3.698932908e-01
-9.194000000e-01	3.707688015e-01
-9.192000000e-01	3.716439829e-01
-9.190000000e-01	3.725188341e-01
-9.188000000e-01	3.733933544e-01
-9.186000000e-01	3.742675430e-01
-9.184000000e-01	3.751413991e-01
-9.182000000e-01	3.760149220e-01
-9.180000000e-01	3.768881108e-01
-9.178000000e-01	3.777609649e-01
-9.176000000e-01	3.786334834e-01
-9.174000000e-01	3.795056655e-01
-9.172000000e-01	3.803775106e-01
-9.170000000e-01	3.812490177e-01
-9.168000000e-01	3.821201861e-01
-9.166000000e-01	3.829910152e-01
-9.164000000e-01	3.838615039e-01
-9.162000000e-01	3.847316517e-01
-9.160000000e-01	3.856014578e-01
-9.158000000e-01	3.864709213e-01
-9.156000000e-01	3.873400415e-01
-9.154000000e-01	3.882088176e-01
-9.152000000e-01	3.890772488e-01
-9.150000000e-01	3.899453344e-01
-9.148000000e-01	3.908130737e-01
-9.146000000e-01	3.916804657e-01
-9.144000000e-01	3.925475099e-01
-9.142000000e-01	3.934142053e-01
-9.140000000e-01	3.942805512e-01
-9.138000000e-01	3.951465469e-01
-9.136000000e-01	3.960121916e-01
-9.134000000e-01	3.968774845e-01
-9.132000000e-01	3.977424248e-01
-9.130000000e-01	3.986070118e-01
-9.128000000e-01	3.994712448e-01
-9.126000000e-01	4.003351228e-01
-9.124000000e-01	4.011986453e-01
-9.122000000e-01	4.020618113e-01
-9.120000000e-01	4.029246202e-01
-9.118000000e-01	4.037870712e-01
-9.116000000e-01	4.046491634e-01
-9.114000000e-01	4.055108962e-01
-9.112000000e-01	4.063722688e-01
-9.110000000e-01	4.072332804e-01
-9.108000000e-01	4.080939303e-01
-9.106000000e-01	4.089542176e-01
-9.104000000e-01	4.098141416e-01
-9.102000000e-01	4.106737016e-01
-9.100000000e-01	4.115328968e-01
-9.098000000e-01	4.123917264e-01
-9.096000000e-01	4.132501897e-01
-9.094000000e-01	4.141082859e-01
-9.092000000e-01	4.149660142e-01
-9.090000000e-01	4.158233739e-01
-9.088000000e-01	4.166803642e-01
-9.086000000e-01	4.175369844e-01
-9.084000000e-01	4.183932337e-01
-9.082000000e-01	4.192491113e-01
-9.080000000e-01	4.201046164e-01
-9.078000000e-01	4.209597484e-01
-9.076000000e-01	4.218145065e-01
-9.074000000e-01	4.226688898e-01
-9.072000000e-01	4.235228976e-01
-9.070000000e-01	4.243765293e-01
-9.068000000e-01	4.252297839e-01
-9.066000000e-01	4.260826609e-01
-9.064000000e-01	4.269351593e-01
-9.062000000e-01	4.277872784e-01
-9.060000000e-01	4.286390176e-01
-9.058000000e-01	4.294903760e-01
-9.056000000e-01	4.303413528e-01
-9.054000000e-01	4.311919474e-01
-9.052000000e-01	4.320421590e-01
-9.050000000e-01	4.328919867e-01
-9.048000000e-01	4.337414299e-01
-9.046000000e-01	4.345904878e-01
-9.044000000e-01	4.354391597e-01
-9.042000000e-01	4.362874447e-01
-9.040000000e-01	4.371353422e-01
-9.038000000e-01	4.379828513e-01
-9.036000000e-01	4.388299714e-01
-9.034000000e-01	4.396767017e-01
-9.032000000e-01	4.405230414e-01
-9.030000000e-01	4.413689898e-01
-9.028000000e-01	4.422145461e-01
-9.026000000e-01	4.430597095e-01
-9.024000000e-01	4.439044794e-01
-9.022000000e-01	4.447488550e-01
-9.020000000e-01	4.455928354e-01
-9.018000000e-01	4.464364201e-01
-9.016000000e-01	4.472796082e-01
-9.014000000e-01	4.481223989e-01
-9.012000000e-01	4.489647916e-01
-9.010000000e-01	4.498067854e-01
-9.008000000e-01	4.506483797e-01
-9.006000000e-01	4.514895736e-01
-9.004000000e-01	4.523303665e-01
-9.002000000e-01	4.531707576e-01
-9.000000000e-01	4.540107461e-01
-8.998000000e-01	4.548503313e-01
-8.996000000e-01	4.556895124e-01
-8.994000000e-01	4.565282888e-01
-8.992000000e-01	4.573666596e-01
-8.990000000e-01	4.582046241e-01
-8.988000000e-01	4.590421816e-01
-8.986000000e-01	4.598793313e-01
-8.984000000e-01	4.607160725e-01
-8.982000000e-01	4.615524044e-01
-8.980000000e-01	4.623883264e-01
-8.978000000e-01	4.632238375e-01
-8.976000000e-01	4.640589372e-01
-8.974000000e-01	4.648936247e-01
-8.972000000e-01	4.657278991e-01
-8.970000000e-01	4.665617599e-01
-8.968000000e-01	4.673952062e-01
-8.966000000e-01	4.682282373e-01
-8.964000000e-01	4.690608525e-01
-8.962000000e-01	4.698930510e-01
-8.960000000e-01	4.707248320e-01
-8.958000000e-01	4.715561950e-01
-8.956000000e-01	4.723871390e-01
-8.954000000e-01	4.732176634e-01
-8.952000000e-01	4.740477674e-01
-8.950000000e-01	4.748774504e-01
-8.948000000e-01	4.757067114e-01
-8.946000000e-01	4.765355499e-01
-8.944000000e-01	4.773639651e-01
-8.942000000e-01	4.781919563e-01
-8.940000000e-01	4.790195226e-01
-8.938000000e-01	4.798466634e-01
-8.936000000e-01	4.806733780e-01
-8.934000000e-01	4.814996656e-01
-8.932000000e-01	4.823255254e-01
-8.930000000e-01	4.831509568e-01
-8.928000000e-01	4.839759590e-01
-8.926000000e-01	4.848005313e-01
-8.924000000e-01	4.856246729e-01
-8.922000000e-01	4.864483831e-01
-8.920000000e-01	4.872716612e-01
-8.918000000e-01	4.880945065e-01
-8.916000000e-01	4.889169182e-01
-8.914000000e-01	4.897388955e-01
-8.912000000e-01	4.905604378e-01
-8.910000000e-01	4.913815443e-01
-8.908000000e-01	4.922022144e-01
-8.906000000e-01	4.930224472e-01
-8.904000000e-01	4.938422420e-01
-8.902000000e-01	4.946615981e-01
-8.900000000e-01	4.954805149e-01
-8.898000000e-01	4.962989915e-01
-8.896000000e-01	4.971170272e-01
-8.894000000e-01	4.979346213e-01
-8.892000000e-01	4.987517731e-01
-8.890000000e-01	4.995684818e-01
-8.888000000e-01	5.003847467e-01
-8.886000000e-01	5.012005672e-01
-8.884000000e-01	5.020159424e-01
-8.882000000e-01	5.028308717e-01
-8.880000000e-01	5.036453543e-01
-8.878000000e-01	5.044593895e-01
-8.876000000e-01	5.052729766e-01
-8.874000000e-01	5.060861148e-01
-8.872000000e-01	5.068988035e-01
-8.870000000e-01	5.077110419e-01
-8.868000000e-01	5.085228293e-01
-8.866000000e-01	5.093341649e-01
-8.864000000e-01	5.101450481e-01
-8.862000000e-01	5.109554781e-01
-8.860000000e-01	5.117654542e-01
-8.858000000e-01	5.125749758e-01
-8.856000000e-01	5.133840419e-01
-8.854000000e-01	5.141926521e-01
-8.852000000e-01	5.150008054e-01
-8.850000000e-01	5.158085013e-01
-8.848000000e-01	5.166157390e-01
-8.846000000e-01	5.174225178e-01
-8.844000000e-01	5.182288369e-01
-8.842000000e-01	5.190346957e-01
-8.840000000e-01	5.198400934e-01
-8.838000000e-01	5.206450293e-01
-8.836000000e-01	5.214495027e-01
-8.834000000e-01	5.222535129e-01
-8.832000000e-01	5.230570592e-01
-8.830000000e-01	5.238601408e-01
-8.828000000e-01	5.246627571e-01
-8.826000000e-01	5.254649073e-01
-8.824000000e-01	5.262665907e-01
-8.822000000e-01	5.270678067e-01
-8.820000000e-01	5.278685544e-01
-8.818000000e-01	5.286688332e-01
-8.816000000e-01	5.294686424e-01
-8.814000000e-01	5.302679812e-01
-8.812000000e-01	5.310668490e-01
-8.810000000e-01	5.318652451e-01
-8.808000000e-01	5.326631687e-01
-8.806000000e-01	5.334606191e-01
-8.804000000e-01	5.342575956e-01
-8.802000000e-01	5.350540975e-01
-8.800000000e-01	5.358501242e-01
-8.798000000e-01	5.366456748e-01
-8.796000000e-01	5.374407487e-01
-8.794000000e-01	5.382353452e-01
-8.792000000e-01	5.390294635e-01
-8.790000000e-01	5.398231031e-01
-8.788000000e-01	5.406162631e-01
-8.786000000e-01	5.414089428e-01
-8.784000000e-01	5.422011416e-01
-8.782000000e-01	5.429928588e-01
-8.780000000e-01	5.437840936e-01
-8.778000000e-01	5.445748454e-01
-8.776000000e-01	5.453651134e-01
-8.774000000e-01	5.461548969e-01
-8.772000000e-01	5.469441953e-01
-8.770000000e-01	5.477330078e-01
-8.768000000e-01	5.485213338e-01
-8.766000000e-01	5.493091725e-01
-8.764000000e-01	5.500965232e-01
-8.762000000e-01	5.508833853e-01
-8.760000000e-01	5.516697580e-01
-8.758000000e-01	5.524556407e-01
-8.756000000e-01	5.532410326e-01
-8.754000000e-01	5.540259330e-01
-8.752000000e-01	5.548103413e-01
-8.750000000e-01	5.555942568e-01
-8.748000000e-01	5.563776786e-01
-8.746000000e-01	5.571606063e-01
-8.744000000e-01	5.579430390e-01
-8.742000000e-01	5.587249761e-01
-8.740000000e-01	5.595064169e-01
-8.738000000e-01	5.602873606e-01
-8.736000000e-01	5.610678066e-01
-8.734000000e-01	5.618477542e-01
-8.732000000e-01	5.626272028e-01
-8.730000000e-01	5.634061515e-01
-8.728000000e-01	5.641845997e-01
-8.726000000e-01	5.649625468e-01
-8.724000000e-01	5.657399920e-01
-8.722000000e-01	5.665169346e-01
-8.720000000e-01	5.672933740e-01
-8.718000000e-01	5.680693094e-01
-8.716000000e-01	5.688447403e-01
-8.714000000e-01	5.696196658e-01
-8.712000000e-01	5.703940853e-01
-8.710000000e-01	5.711679981e-01
-8.708000000e-01	5.719414035e-01
-8.706000000e-01	5.727143009e-01
-8.704000000e-01	5.734866895e-01
-8.702000000e-01	5.742585686e-01
-8.700000000e-01	5.750299377e-01
-8.698000000e-01	5.758007959e-01
-8.696000000e-01	5.765711427e-01
-8.694000000e-01	5.773409772e-01
-8.692000000e-01	5.781102989e-01
-8.690000000e-01	5.788791071e-01
-8.688000000e-01	5.796474010e-01
-8.686000000e-01	5.804151800e-01
-8.684000000e-01	5.811824434e-01
-8.682000000e-01	5.819491905e-01
-8.680000000e-01	5.827154207e-01
-8.678000000e-01	5.834811333e-01
-8.676000000e-01	5.842463275e-01
-8.674000000e-01	5.850110027e-01
-8.672000000e-01	5.857751582e-01
-8.670000000e-01	5.865387934e-01
-8.668000000e-01	5.873019076e-01
-8.666000000e-01	5.880645000e-01
-8.664000000e-01	5.888265701e-01
-8.662000000e-01	5.895881171e-01
-8.660000000e-01	5.903491403e-01
-8.658000000e-01	5.911096392e-01
-8.656000000e-01	5.918696129e-01
-8.654000000e-01	5.926290609e-01
-8.652000000e-01	5.933879824e-01
-8.650000000e-01	5.941463768e-01
-8.648000000e-01	5.949042434e-01
-8.646000000e-01	5.956615815e-01
-8.644000000e-01	5.964183905e-01
-8.642000000e-01	5.971746697e-01
-8.640000000e-01	5.979304185e-01
-8.638000000e-01	5.986856360e-01
-8.636000000e-01	5.994403217e-01
-8.634000000e-01	6.001944750e-01
-8.632000000e-01	6.009480951e-01
-8.630000000e-01	6.017011813e-01
-8.628000000e-01	6.024537330e-01
-8.626000000e-01	6.032057496e-01
-8.624000000e-01	6.039572303e-01
-8.622000000e-01	6.047081746e-01
-8.620000000e-01	6.054585816e-01
-8.618000000e-01	6.062084508e-01
-8.616000000e-01	6.069577815e-01
-8.614000000e-01	6.077065730e-01
-8.612000000e-01	6.084548247e-01
-8.610000000e-01	6.092025359e-01
-8.608000000e-01	6.099497059e-01
-8.606000000e-01	6.106963341e-01
-8.604000000e-01	6.114424198e-01
-8.602000000e-01	6.121879623e-01
-8.600000000e-01	6.129329611e-01
-8.598000000e-01	6.136774153e-01
-8.596000000e-01	6.144213244e-01
-8.594000000e-01	6.151646877e-01
-8.592000000e-01	6.159075045e-01
-8.590000000e-01	6.166497742e-01
-8.588000000e-01	6.173914962e-01
-8.586000000e-01	6.181326696e-01
-8.584000000e-01	6.188732940e-01
-8.582000000e-01	6.196133687e-01
-8.580000000e-01	6.203528929e-01
-8.578000000e-01	6.210918660e-01
-8.576000000e-01	6.218302874e-01
-8.574000000e-01	6.225681564e-01
-8.572000000e-01	6.233054724e-01
-8.570000000e-01	6.240422347e-01
-8.568000000e-01	6.247784427e-01
-8.566000000e-01	6.255140956e-01
-8.564000000e-01	6.262491929e-01
-8.562000000e-01	6.269837339e-01
-8.560000000e-01	6.277177179e-01
-8.558000000e-01	6.284511443e-01
-8.556000000e-01	6.291840124e-01
-8.554000000e-01	6.299163216e-01
-8.552000000e-01	6.306480713e-01
-8.550000000e-01	6.313792607e-01
-8.548000000e-01	6.321098893e-01
-8.546000000e-01	6.328399563e-01
-8.544000000e-01	6.335694612e-01
-8.542000000e-01	6.342984033e-01
-8.540000000e-01	6.350267819e-01
-8.538000000e-01	6.357545964e-01
-8.536000000e-01	6.364818462e-01
-8.534000000e-01	6.372085305e-01
-8.532000000e-01	6.379346488e-01
