N	d=1		d=6		d=10		d=15		d=20		k=1		k=2		k=3		k=4		k=5		
1	-3.260614431e-01	-1.615096713e+00	-1.905630259e+00	8.302720467e+00	2.583254565e+00	4.708844879e-01	3.380885612e-01	2.671929147e-01	2.197081610e-01	1.846286311e-01	
2	8.888675593e-02	-8.373511534e-02	-1.648720631e-01	-2.129071964e-01	-3.571786515e-01	5.005962815e-01	3.532684754e-01	2.788581569e-01	2.323575870e-01	1.997562174e-01	
3	-2.462856085e-02	-1.768126528e-02	-3.325488546e-02	-3.301204133e-02	-5.128345190e-02	4.968403374e-01	3.334819951e-01	2.520970453e-01	2.028425261e-01	1.695774521e-01	
4	-3.580948128e-03	6.650287696e-03	-5.438331011e-03	1.466751384e-02	9.692497378e-03	5.035705151e-01	3.379447340e-01	2.548747515e-01	2.048169528e-01	1.713017899e-01	
5	2.345306819e-03	-6.844133342e-04	-2.597772327e-03	1.357270135e-03	2.528018942e-03	5.004620850e-01	3.340470499e-01	2.508042771e-01	2.008398258e-01	1.675164054e-01	
6	-2.752197043e-05	2.887233718e-04	6.014813277e-04	5.125994163e-05	2.283250881e-03	4.998199398e-01	3.331403270e-01	2.498210105e-01	1.998419946e-01	1.665274382e-01	
7	-3.308580050e-06	-1.006388493e-04	-3.278799804e-04	-3.028190128e-04	2.650418154e-04	4.998815976e-01	3.332179681e-01	2.499001258e-01	1.999141979e-01	1.665918369e-01	
8	1.454481890e-04	1.977611031e-05	2.048142536e-04	7.842526980e-05	8.857684534e-05	5.000295198e-01	3.333490438e-01	2.500002846e-01	1.999888155e-01	1.666475749e-01	
seed=1455943390
